rank,country,uid,name,accuracy,play count,level,pp,SS,S,A
3869,us,3755276,trek5900,98.60%,35203,100,5684,7,139,397
3870,br,1235444,Serial Dreemurr,99.14%,51073,100,5684,170,1529,674
3871,ua,4291512,Miro,99.24%,64886,100,5684,106,727,100
3872,gb,4901625,Acceptable,99.47%,18833,100,5683,67,711,753
3873,cn,3698190,G-Tenko-R,99.30%,43456,100,5683,126,727,1081
3874,kr,877131,Saping,98.77%,47590,100,5683,57,887,798
3875,de,6566698,Nayrus,98.42%,40542,100,5683,96,576,564
3876,cn,7985471,ZhuoqianGG,97.57%,16623,99,5683,1,121,395
3877,us,6125316,[Vu],99.87%,34646,100,5683,68,510,305
3878,cn,863544,2333,99.08%,24968,100,5683,103,476,277
3879,ar,2514744,Nyxas,98.73%,51670,100,5682,16,1243,223
3880,de,5090209,Moesenfurz,98.24%,36561,100,5682,12,645,535
3881,de,1571438,Doms,99.11%,67787,100,5682,97,2412,2946
3882,ru,6929728,Stepajke,98.51%,31997,100,5681,12,573,836
3883,us,4953679,waezone,98.27%,27884,100,5681,19,388,584
3884,ie,5579031,Pedro yH,98.92%,46813,100,5681,14,751,1124
3885,de,778090,Asredon,99.04%,111798,100,5681,82,1462,1688
3886,se,2263262,12san,97.86%,70454,100,5680,21,406,402
3887,au,4587375,Crouly,98.84%,38271,100,5680,14,949,1410
3888,cl,4491264,Paov,98.30%,32290,100,5680,28,391,930
3889,ca,2144541,Seanald,98.82%,52595,100,5680,44,802,1379
3890,cn,4678947,My Angel Yukari,97.99%,82289,100,5680,10,820,1126
3891,de,4785082,[Shimino],97.78%,57787,100,5680,15,553,386
3892,jp,4437710,Sashimio,99.29%,28578,100,5680,25,144,829
3893,tw,1708628,Mun Nyun,98.62%,85189,101,5679,54,1264,501
3894,sg,4091338,LittleWicked,98.79%,38370,100,5679,53,1119,407
3895,us,7104330,ShamFleet,98.68%,43501,100,5679,26,369,608
3896,de,6084440,Shidek,99.23%,45998,100,5678,176,1009,1001
3897,pl,6306191,[-Voust-],98.01%,17118,99,5678,6,314,381
3898,cn,2284470,Dr tong,99.09%,25068,100,5677,68,650,565
3899,de,1068073,this game,98.89%,35021,100,5677,30,423,609
3900,at,5316975,Halcryo,98.45%,36224,100,5677,15,884,704
3901,us,2594280,Chrubble,98.10%,40500,100,5677,11,312,484
3902,ar,2143922,Tenyante,99.04%,60531,100,5677,58,1140,701
3903,jp,6566515,mintyan,98.84%,32873,100,5676,19,696,977
3904,de,2011185,- Nue,99.29%,44130,100,5676,150,1074,265
3905,us,3733481,Kooper,99.67%,15946,96,5675,32,216,148
3906,se,4287454,DavidEd,98.82%,48329,100,5675,302,1305,866
3907,ca,7046925,Parctikl,98.17%,21758,100,5675,7,240,463
3908,pl,5068537,MrGero155,98.40%,20923,99,5674,6,204,170
3909,fr,4517221,Saizen,98.78%,47366,100,5674,25,547,336
3910,cn,2453010,SmallD,97.88%,51382,100,5673,79,3149,2567
3911,ni,877082,JFRN,99.11%,73731,100,5673,90,948,865
3912,ee,4148449,Krims,98.21%,39134,100,5673,15,256,478
3913,us,3469942,Tyl,99.10%,72219,101,5673,134,914,593
3914,kr,6423292,r o o k i e,97.89%,42715,100,5673,6,464,219
3915,au,6845521,roo,98.86%,11603,99,5673,15,268,176
3916,se,3392405,Bockara,99.06%,84385,100,5672,21,385,855
3917,us,2263723,W A R I,98.77%,67379,100,5672,82,544,676
3918,jp,2440191,-LucidDream-,98.71%,18677,100,5671,42,594,418
3919,jp,525262,KogumaX,98.67%,77685,101,5671,517,2609,448
3920,ru,1311325,stratos6,98.62%,27133,100,5671,15,519,543
3921,kr,889474,Keiren,99.18%,69062,100,5671,113,694,464
3922,ca,4029593,PentaFish,98.46%,34046,99,5670,10,144,155
3923,kr,1608390,[Void Ray],98.69%,49109,100,5670,34,1417,230
3924,au,6537974,Symco,99.10%,18233,100,5670,28,383,879
3925,se,3932266,marbL-,98.57%,36183,100,5670,18,331,253
3926,be,2930903,Vinsent,98.95%,108257,100,5670,310,2217,569
3927,pl,4903827,TheProAlpaca,97.46%,36951,100,5670,12,487,390
3928,jp,6691099,PRACTMAAN,99.21%,17264,100,5670,26,378,899
3929,cn,186193,[-Lucario-],97.91%,55745,100,5670,95,1116,646
3930,kr,188082,iglory,99.21%,94613,100,5669,266,2434,790
3931,de,9142624,An0kata,98.52%,7994,99,5669,84,490,567
3932,cn,2514094,MagicGirlSao,99.25%,90668,101,5669,201,1300,635
3933,au,3301398,SlyTaco,98.49%,33297,99,5669,27,347,324
3934,us,4394868,Aaron P,98.68%,50919,100,5668,10,318,349
3935,us,6621158,SolaEclipse,99.19%,33024,100,5668,71,375,305
3936,us,3679052,Colonel-,98.47%,59580,100,5668,35,670,606
3937,fr,284905,Ekoro,98.34%,71770,100,5668,149,1041,597
3938,pl,7485526,TeePee,98.98%,38615,99,5668,15,268,348
3939,jp,4346689,nenohi,98.69%,36228,100,5668,62,1198,612
3940,br,5440803,GaCiel,99.02%,30576,99,5667,43,358,309
3941,br,4238971,[ Roku ],99.04%,26938,100,5667,28,319,362
3942,hk,3939747,DenierRemorse,99.21%,30722,100,5666,56,1524,675
3943,sg,2110902,Cup,99.22%,53666,100,5666,72,758,888
3944,de,3331422,xBepo,99.01%,59278,100,5666,20,1330,1149
3945,ph,2198364,S h i i i n,99.03%,39916,100,5666,20,477,338
3946,dk,2958963,John Cena,99.23%,46074,100,5666,81,911,902
3947,pl,7458548,Kiyoshi-Desu,98.83%,50035,100,5665,63,387,374
3948,jp,1502243,meibiskyper,99.07%,125546,101,5664,74,1149,297
3949,th,7627013,Trigonoculus,98.83%,20514,99,5663,83,414,267
3950,gb,5110677,PandaWolf9a,98.17%,42845,100,5663,17,509,700
3951,kr,1837306,Umm,99.33%,47282,100,5663,493,1560,385
3952,cn,592350,MusHi,96.68%,52621,100,5663,32,2071,1046
3953,in,1788022,Potla,98.24%,78048,100,5663,49,857,768
3954,rs,3373422,skylewl,98.55%,50877,100,5663,47,533,678
3955,de,4639122,Nabiha,98.17%,85620,100,5663,6,544,547
3956,pl,55378,thr1ve,98.81%,78292,100,5663,1225,2783,681
3957,cr,4442138,Megapcmx,99.15%,26161,100,5662,94,600,435
3958,fr,2424857,EpIcRaPtOr,98.04%,49054,100,5662,116,565,595
3959,pl,5286078,Moreon,98.53%,24179,100,5661,19,265,291
3960,jp,4323101,MagiTaSo,98.93%,42870,100,5661,69,863,1131
3961,jp,528540,KACHAX,99.08%,56643,100,5661,177,2131,1007
3962,br,4706466,Darkk,97.36%,38868,100,5660,22,534,551
3963,kr,4582132,NewNet,98.47%,14230,100,5660,136,1395,982
3964,ch,6661094,Shiyuri,99.38%,56263,100,5660,49,519,835
3965,jp,382840,Chocopikel,98.37%,39133,100,5660,593,2208,45
3966,cl,3386059,Paz,99.10%,55124,100,5660,56,696,339
3967,jp,131657,HopaOoo,98.31%,75690,100,5660,257,2497,825
3968,de,2665207,Shiguri,98.20%,77875,100,5660,25,529,801
3969,kr,3350639,AirProject,98.87%,28027,100,5660,151,1742,748
3970,us,4095978,Bedrock,97.78%,28063,99,5659,37,525,471
3971,cn,2824988,Fon,96.44%,28333,100,5659,16,650,734
3972,kh,4899019,_WinTer,98.96%,34080,100,5659,219,1526,987
3973,cn,526787,SuperContact,98.61%,59516,101,5658,680,2233,248
3974,us,3345466,Abrown516,98.63%,36475,100,5658,65,591,711
3975,tw,2281520,123123123,99.04%,43278,100,5658,67,1368,1020
3976,pl,6415654,Blondazz,99.27%,37038,100,5658,48,384,283
3977,tw,3226990,Emilia -,98.78%,31483,100,5658,23,691,737
3978,ca,4479549,Xalen,98.99%,39657,100,5657,63,481,305
3979,kr,2152699,ChiSuki,98.43%,8572,99,5657,39,365,536
3980,us,5100991,MySticZ,97.40%,38580,100,5657,5,383,514
3981,cn,88712,Shionji Yuuko,98.77%,102749,101,5656,810,4514,625
3982,de,6899092,Resistence,98.95%,48175,100,5656,32,526,472
3983,us,1984859,xXOrdinaryXx,98.47%,39750,100,5656,22,492,591
3984,cl,2793408,Pepe,98.86%,38110,100,5656,11,647,639
3985,nz,4636461,Tyler_Chan,98.17%,44466,100,5656,141,594,451
3986,pl,3889099,CursedTillDeath,96.67%,99985,100,5656,83,600,449
3987,se,2713168,Aoci,98.77%,39496,100,5655,40,409,582
3988,qa,4696708,MeckDonalds,97.88%,65698,100,5654,15,309,227
3989,id,4999518,hazereimu,98.78%,6288,98,5654,64,443,156
3990,sg,3518583,Darquesse,98.85%,43491,100,5654,33,815,661
3991,it,276444,Anto,98.82%,82677,100,5654,176,2750,976
3992,de,6188915,GamingCrimes,98.53%,31511,100,5654,23,443,385
3993,us,6152602,Herbiv,98.86%,19093,100,5653,155,397,258
3994,us,4142572,StrawberryPocky,96.45%,64112,99,5653,3,164,154
3995,tw,4142361,-Romantic-,99.24%,46411,100,5653,77,862,175
3996,fr,3826226,Kuro Bibi,98.78%,108003,101,5653,106,1304,915
3997,do,2784757,[ -Silver- ],99.06%,107295,100,5653,62,1357,808
3998,nz,5892671,Ucy,99.22%,39118,100,5652,27,286,332
3999,vn,6673790,_Kumiko-chan_,98.34%,48879,100,5652,33,871,890
4000,us,6904819,c-atsuit,97.52%,10216,99,5652,15,279,594
4001,se,3970969,Crundelic,98.61%,41745,100,5651,15,589,581
4002,ru,7589924,orinel,96.37%,19274,100,5651,33,607,1132
4003,pl,5377178,Minorsonek,98.12%,33927,100,5651,122,787,405
4004,de,2249297,Reo,99.04%,24742,100,5651,35,679,410
4005,us,4984199,Grappoz,99.34%,24172,100,5651,34,397,207
4006,kr,2642528,Nicole,98.09%,43021,100,5651,19,791,519
4007,us,1687218,Sahyuk,98.26%,30684,100,5650,27,895,908
4008,au,6216919,NucleaRaven,98.05%,53041,100,5650,49,464,681
4009,lt,7059547,Hexia,98.69%,13538,100,5649,13,565,740
4010,no,4461525,Slendey,98.61%,45845,100,5649,91,1086,858
4011,us,2361192,DeuceswiId,98.61%,53214,100,5648,37,608,884
4012,fr,4862938,Firee_e,99.07%,28681,100,5648,74,768,654
4013,nz,4796838,Hellstorm,96.24%,78237,100,5647,7,273,615
4014,it,5981443,Davidozzo,99.04%,42700,100,5647,80,603,523
4015,br,5308244,Neko Nii-chan,98.39%,30488,100,5647,5,503,812
4016,tw,2008617,RLU,99.33%,55469,101,5647,137,1235,864
4017,jp,1810964,LiB,99.10%,71418,101,5647,216,2085,991
4018,us,4913065,Aguynamedpie,98.82%,31486,100,5646,33,479,325
4019,au,4157830,James17,98.99%,43049,100,5645,111,720,421
4020,us,6225420,Cato,98.71%,66799,100,5645,11,260,489
4021,bg,4333397,Brokenn,98.83%,49781,100,5645,35,321,345
4022,fr,2658625,Ventras,97.88%,53953,100,5645,19,735,1117
4023,es,5020017,Bolek,98.32%,28441,100,5645,63,685,378
4024,kr,1082977,Teae,98.91%,82952,101,5645,957,2257,308
4025,us,3278919,Sullus,98.84%,37697,100,5645,13,273,411
4026,de,3349062,Jadoking,99.20%,54658,100,5644,132,1245,1039
4027,us,6297648,Osama-Sama,97.87%,63892,100,5643,11,397,322
4028,pl,4325601,r3venger,98.94%,47992,100,5643,47,566,509
4029,br,2952788,wobblu,99.15%,36462,100,5643,36,544,440
4030,jp,1460175,Bokenashu,98.04%,105500,101,5643,275,5572,734
4031,us,4165369,Mitatsh,98.54%,48639,100,5642,206,641,438
4032,au,5172942,-Twist,98.07%,33098,100,5642,12,345,413
4033,de,4425586,dermit,98.21%,61079,100,5642,9,626,495
4034,us,2893286,thebandit56,98.49%,35309,100,5642,16,554,512
4035,be,2189591,ExCellRaD,98.32%,44087,100,5641,110,813,1449
4036,ph,1208491,Takane Enomoto,98.58%,24611,100,5641,48,522,323
4037,cl,7304580,KittyForz,98.11%,23660,100,5641,12,443,561
4038,il,4355621,KiroKusA,98.83%,95896,100,5641,111,1427,1691
4039,us,4300192,Elektros_,98.95%,40874,100,5641,6,265,437
4040,fr,2467220,ElektroFire,99.17%,21245,100,5641,73,913,1031
4041,ca,6806934,NeoAxel,98.66%,36452,100,5640,78,1063,1091
4042,de,1210843,-Nemesis-,98.06%,51226,100,5640,91,1216,1479
4043,hu,5271371,Lexion,98.94%,23323,100,5640,41,390,552
4044,de,3908797,-DjNemas-,98.98%,41690,100,5640,124,1221,1100
4045,us,1518469,Zayn,98.96%,91117,100,5639,132,1473,740
4046,cn,4511404,-Nagi-,98.73%,47632,100,5638,53,992,571
4047,ph,4740280,JellyAddiction,97.95%,35132,100,5638,4,366,547
4048,au,7013424,Cerulis,99.01%,4623,96,5637,19,141,114
4049,br,5139459,Nefoxh,98.53%,45721,100,5637,16,376,387
4050,br,3975366,Reworu,98.98%,40088,100,5637,37,548,874
4051,de,5599541,Kyoja,99.16%,41697,100,5637,89,1404,1415
4052,de,4439444,xRillerx,98.57%,47861,100,5636,33,493,468
4053,id,2799888,[Yuki]iona-san,98.71%,80156,101,5636,26,1359,843
4054,hk,252649,chiuman98,98.35%,42931,100,5636,68,541,690
4055,pl,5219463,Ajroable,99.14%,51576,100,5635,175,500,127
4056,gb,4741293,Sparkehh,99.01%,39676,100,5635,52,477,608
4057,sk,2460519,Loxeras,99.09%,53462,100,5635,49,660,836
4058,my,3043440,Asmodeusa,98.77%,24614,100,5633,3,321,726
4059,ph,4425070,eijikong,98.54%,49461,100,5633,14,430,614
4060,fi,2900292,Olofmeister,99.19%,40199,100,5632,45,649,379
4061,ar,2447987,INF3R,99.37%,76304,100,5632,347,1894,683
4062,us,3028729,Ohwow,98.80%,47594,100,5631,20,468,440
4063,us,2077490,Darkluigi,97.04%,82184,100,5631,12,471,980
4064,ru,7479564,Severkunnogib13,98.59%,36457,100,5631,25,306,563
4065,us,6873178,Haiyu,97.86%,15812,99,5631,10,250,471
4066,gb,2228371,Winky Face,99.21%,72167,100,5631,93,845,1666
4067,de,6364571,1sleep23,98.87%,21958,100,5631,14,293,292
4068,pl,6150191,Mikols3,98.29%,56344,100,5630,44,474,337
4069,fi,2415516,Kakku,99.42%,43837,100,5630,36,599,769
4070,nl,984597,Kris,99.20%,49091,100,5630,161,1734,949
4071,br,6147171,Verdade,99.20%,110292,100,5630,1648,947,1231
4072,cl,3087727,Fenan,99.22%,80351,100,5629,130,1086,566
4073,ch,4332644,[Tsunderella],98.94%,59784,100,5629,170,1124,403
4074,hk,7354729,- Matha -,97.97%,26262,99,5629,13,263,218
4075,jp,1309717,ecdonald,99.15%,37470,100,5629,1063,1303,740
4076,cn,5271397,Yahoo,98.36%,43062,100,5629,31,677,645
4077,se,2929605,Madokami,98.83%,65093,100,5628,47,929,967
4078,jp,1701664,chiyoc,98.86%,79169,101,5628,387,2067,1101
4079,de,1860752,Ririi,98.62%,40668,100,5628,55,1033,923
4080,br,6340401,Hookay,99.03%,32911,99,5627,116,368,248
4081,jp,1776615,Kappe_mk,99.00%,67485,101,5626,394,1783,263
4082,ca,3830168,dmxtrix,99.26%,36733,100,5626,22,773,353
4083,tw,3421888,- TakaYuki -,98.94%,30130,100,5626,89,1220,854
4084,us,1309451,Trent-Sama,99.12%,23938,100,5626,61,617,1755
4085,pl,6851793,Mordrag,98.44%,33830,100,5626,68,967,362
4086,jp,6866480,nyanmi-1828,96.40%,19002,97,5625,20,231,397
4087,vn,5246803,_kergio,98.77%,38168,100,5624,5,195,708
4088,jp,4400981,Namo,99.09%,43788,100,5624,111,452,775
4089,jp,1611584,Raflea,98.76%,48932,100,5624,119,2012,850
4090,de,4695530,Corelith,98.97%,49862,100,5623,39,604,862
4091,tw,2539135,Taobingzhang,98.98%,65870,100,5623,222,1202,679
4092,rs,4450117,BlockShock,99.43%,39563,100,5623,106,431,712
4093,nz,2067342,rodoko,99.02%,70872,100,5623,219,1178,1254
4094,lv,1439018,nomen,99.23%,87261,101,5622,170,1930,421
4095,il,3599809,Kerie,98.41%,3338,93,5621,3,32,74
4096,pl,5530503,ktoswazny,99.07%,48210,100,5621,27,592,520
4097,ru,4476950,leto,98.73%,39041,100,5621,187,1319,732
4098,es,5114537,Insane-Senpai,98.80%,72129,100,5621,12,433,441
4099,my,4146587,Ging-,97.94%,52673,100,5621,23,764,453
4100,ru,1869470,EnderBot,98.62%,37835,100,5620,155,1143,528
4101,mx,4946619,Rezlyy,98.94%,49616,100,5620,19,364,300
4102,fr,1844476,Dante8975,97.94%,48048,100,5620,99,1583,929
4103,au,2263910,xClusion,98.02%,20399,100,5620,22,504,401
4104,bg,2834570,Skiant,98.57%,74465,100,5620,67,1082,1372
4105,jp,594547,MoYuO,99.03%,27939,100,5620,181,1208,1352
4106,id,7247988,MasterfulNote5,95.85%,25676,100,5619,0,142,474
4107,pl,4667632,TheWildTree,99.42%,53910,100,5619,374,1069,482
4108,kr,3216107,Civil oath,99.35%,55124,100,5619,561,1475,55
4109,us,3264777,Ted,99.23%,44418,101,5619,299,1924,3158
4110,pl,6046187,Pavciok,98.96%,83968,100,5619,13,359,385
4111,us,2649717,Yogurtt,99.02%,74900,100,5619,64,1511,1239
4112,us,4125128,Moosic_,98.35%,28177,100,5619,11,722,734
4113,br,6488891,- Emerald,97.54%,47193,100,5619,5,341,335
4114,us,4333630,Low Low,98.59%,44534,100,5618,60,836,845
4115,jp,2497197,NeruL,98.44%,23669,100,5618,99,1083,1480
4116,fi,3211406,BMP,98.55%,31246,100,5618,15,472,519
4117,us,6052329,Lgnd,98.50%,54368,100,5618,19,299,411
4118,ch,2933770,-Homura-,99.32%,39016,100,5618,80,723,1052
4119,mx,657495,agente x,98.71%,45094,100,5617,41,1053,1006
4120,tw,1691352,- Haruka Wawa -,98.52%,64012,100,5616,346,1321,267
4121,tw,4236997,Toraschrein,98.32%,40038,100,5616,687,368,530
4122,de,2482783,wRRigLe,98.26%,48065,101,5615,36,1379,811
4123,id,2491211,Rio-,98.50%,65000,100,5615,112,1242,568
4124,au,4366565,Stoney,99.00%,57410,100,5615,73,540,792
4125,cl,1731194,Moleshiroi,98.61%,26939,100,5614,23,730,546
4126,de,1338384,Ryoshiro,98.97%,34529,100,5614,62,956,621
4127,de,5262345,Link4452,98.87%,50245,100,5614,50,902,1188
4128,us,7107472,Pilplup,99.04%,23572,100,5614,45,560,413
4129,de,1025618,E t e r n i t y,97.92%,81543,100,5614,41,1031,732
4130,pl,2182027,Kac007,99.22%,41450,100,5613,29,807,636
4131,hk,2268262,yans601,99.10%,33667,100,5613,237,2439,601
4132,br,5438009,Chey,98.75%,38749,100,5613,114,756,290
4133,de,5394916,Shigenara,98.32%,43645,100,5613,32,340,333
4134,us,4228408,eliolias,99.03%,60270,100,5612,43,463,303
4135,gb,6177661,TehDragonGuy,98.69%,42891,100,5612,104,577,949
4136,ru,2268330,Fureimuu,98.47%,41272,100,5611,25,416,520
4137,jp,999832,White Lolita,97.82%,79812,101,5611,43,3408,229
4138,se,5104352,WildFire,98.78%,46221,100,5611,19,534,721
4139,nl,5285945,Selfish Zwartje,98.54%,49726,100,5611,30,624,899
4140,se,2470887,Shiftease,98.57%,34379,100,5611,21,527,759
4141,de,2355080,Chriz,97.38%,37029,100,5611,30,688,998
4142,kr,6730064,Daisy,98.44%,32896,100,5610,98,918,201
4143,cn,880686,Hikaru,99.51%,21298,100,5610,99,789,431
4144,jp,4690290,edamame,99.22%,62362,100,5610,46,271,855
4145,hk,3301871,issacCLAKE124,98.82%,53281,100,5609,36,446,220
4146,vn,4843657,Kyoujii,99.06%,23449,100,5609,129,471,78
4147,ua,7233101,The-Serezhkaa,97.72%,65516,100,5609,84,709,450
4148,kr,1900670,[ Froglet ],98.85%,116030,100,5609,253,1882,311
4149,fr,1571481,MyHand,98.31%,26960,100,5608,24,714,357
4150,ca,4201807,TheOnlyLeon,98.84%,56632,100,5608,100,927,1114
4151,kr,2122027,G_O_D,97.57%,63257,100,5608,14,950,783
4152,at,2406531,Smery,99.04%,29991,100,5608,103,2068,375
4153,kz,5536431,n0mercy,99.33%,49118,100,5608,61,479,230
4154,jp,2310776,Sam GoRiRa,97.34%,60287,100,5608,32,923,892
4155,pl,4955458,MakaPunchaYo,98.65%,90978,100,5608,56,1018,341
4156,lt,2070247,Kyouma,97.88%,63968,100,5608,73,1512,542
4157,sg,2644853,dragonazen,98.64%,26968,100,5607,30,706,326
4158,jp,2209714,Kami[Yama]san,98.60%,40909,100,5607,52,787,848
4159,us,3312401,Hump day,98.15%,71904,100,5607,9,413,342
4160,us,4660116,-Vanilla,98.86%,25505,100,5607,16,332,601
4161,de,5913551,Zeciarz,98.16%,46285,100,5607,8,266,553
4162,us,4349223,Sharkie,98.68%,36432,100,5606,16,764,504
4163,dk,3727470,-Gabby-,98.43%,37251,100,5606,33,543,509
4164,us,7162350,Stig,98.34%,22482,99,5606,21,166,338
4165,ca,3624920,Flamation,98.72%,30839,100,5606,12,362,769
4166,ca,2320085,CookieZed,99.23%,42938,100,5605,57,919,921
4167,se,2617038,Alleria,99.14%,59145,100,5605,75,616,786
4168,au,3544985,kuur0,99.02%,38820,100,5604,9,681,1371
4169,se,2745712,Blueson,99.14%,71480,100,5604,70,1035,876
4170,kr,3640147,Oriental Tank,99.02%,44315,100,5604,103,892,1161
4171,fr,1567646,The_badin,98.64%,56850,101,5604,866,2203,1199
4172,ru,6155320,FiLm4ik,98.77%,49231,100,5603,40,620,442
4173,pl,3687666,CptSqBany,99.02%,42074,100,5603,59,667,812
4174,jp,4987775,noranekoo,99.49%,50420,100,5602,61,556,222
4175,us,3959829,Whythisname,99.40%,53679,100,5602,29,540,568
4176,us,3933997,AngeLMoogumin,98.76%,44315,100,5602,41,597,651
4177,ru,5210958,MskPauL,99.02%,54016,100,5602,25,419,214
4178,cn,2555102,- Jelly -,97.19%,43400,101,5602,16,1138,1326
4179,es,4091515,Kusei,99.19%,50203,100,5601,236,772,436
4180,it,6542953,peachtea-,98.60%,74453,100,5601,34,693,526
4181,th,5263503,Laren,96.73%,40482,100,5601,11,384,852
4182,ru,1554430,Fanker,98.45%,91358,100,5601,281,1708,580
4183,cn,3703731,AEIM,98.71%,31754,100,5600,101,1259,800
4184,us,3894968,Winfall,97.63%,52762,100,5600,40,882,722
4185,jp,2922393,bep,98.66%,57021,100,5600,84,664,94
4186,jp,243917,val0108,97.49%,87333,100,5600,98,2722,1235
4187,id,2694889,Myfs,98.08%,42126,100,5600,57,1358,717
4188,au,5191255,Sey-,98.86%,15250,98,5600,58,319,301
4189,kr,2702131,ender1036,99.24%,2677,97,5600,17,313,320
4190,tr,1546343,Kypxian,98.50%,26426,100,5599,9,522,465
4191,us,3759172,Onii Chan,98.00%,82341,100,5599,8,657,725
4192,pl,2658457,Warui Kitsune,97.92%,34063,100,5599,24,765,652
4193,pt,2860353,EazyBash,99.14%,52228,100,5599,128,1281,608
4194,co,5512933,MasterDaniel,97.44%,33947,100,5598,7,378,276
4195,ee,235224,lly,99.03%,78169,100,5598,21,654,1024
4196,us,2696453,Tsuchimikado,98.04%,26686,100,5598,36,694,661
4197,ca,4947751,Snack,98.73%,12990,100,5598,13,405,241
4198,hk,2554813,[Tobisawa-san],99.02%,62503,100,5597,52,837,564
4199,hk,6928036,m4ttlikememes,94.88%,26302,98,5597,12,200,266
4200,jp,3091819,ikapoppo,98.31%,55204,100,5597,53,1255,1753
4201,at,5012729,PlatinumAki,98.49%,37895,100,5597,137,1338,805
4202,pl,6752238,Saper,97.25%,59676,99,5596,9,289,236
4203,ca,3184402,Saber,98.83%,57585,100,5596,39,564,499
4204,de,3892967,jurl,98.63%,51925,100,5595,17,506,525
4205,us,5368855,-Crazy-,97.54%,39058,100,5595,14,316,242
4206,no,4204902,Morax,98.85%,56026,100,5595,32,375,617
4207,de,3577211,- AyDJay -,97.93%,29140,100,5595,12,589,900
4208,br,3355190,LioHeraclesun,99.15%,57731,100,5595,33,721,537
4209,us,7269160,fradiger,98.68%,23462,100,5595,67,318,606
4210,us,3988540,Osuology,98.30%,35767,100,5595,7,346,330
4211,gb,4775226,Pelzio,98.31%,66385,100,5594,863,1912,1330
4212,au,2642156,lmao,99.06%,81609,100,5593,271,686,550
4213,de,3750506,Ais,99.19%,58120,100,5593,129,609,852
4214,ru,7217249,Kinoro,98.98%,38313,100,5593,443,1343,1003
4215,de,849522,Kyusa,99.14%,30587,100,5593,198,1572,495
4216,kr,2497096,GooDly,99.23%,104821,101,5591,273,1929,593
4217,us,925752,ZeChan,99.16%,104945,100,5591,23,467,499
4218,dk,7588303,Csted,99.20%,27968,100,5591,48,433,395
4219,ca,3404503,loljacky,98.38%,58388,100,5591,56,972,678
4220,ca,5832017,OreoWaffles,98.42%,36883,100,5591,4,360,1005
4221,de,3895940,Hashiru,98.72%,66313,100,5591,7,518,663
4222,au,3688909,Broxce,99.23%,52492,100,5590,61,590,207
4223,tw,3937927,[ SaberLily ],97.40%,41604,101,5590,37,1426,717
4224,dz,6618999,YutoStorm,98.59%,32330,100,5590,10,297,285
4225,de,4526692,vanitive,98.33%,50482,100,5590,226,955,850
4226,de,8970498,MrMagique,98.84%,5648,94,5589,33,152,394
4227,at,7026521,Leertaste21,99.31%,33472,100,5589,37,411,606
4228,cl,2244606,Raidex,99.35%,47537,100,5589,58,620,606
4229,gb,5847873,Shauna,98.81%,42731,100,5589,84,873,1318
4230,us,4365973,[Kiri],97.69%,103681,100,5589,75,999,1153
4231,th,1474935,minozourruz,98.67%,11668,99,5589,18,355,195
4232,jp,5645667,a_Blue,95.54%,30566,99,5589,5,206,161
4233,jp,1824616,mea,98.61%,14542,100,5588,15,367,189
4234,de,3475647,Yukiin0,98.46%,77738,100,5588,67,1677,818
4235,cn,342558,BurNing,99.07%,74601,101,5587,477,6175,621
4236,ca,5334780,ryota-,99.14%,71796,100,5587,29,520,1136
4237,nl,5047460,Bakaa,98.79%,55226,100,5587,53,893,807
4238,us,748858,OppaiSama,98.76%,57402,100,5587,8,500,877
4239,gb,4262812,Tricksource,99.07%,52174,100,5587,32,551,784
4240,cl,4994103,juanpitox87,98.21%,39677,100,5587,28,328,341
4241,us,2851208,aladdinlol,98.57%,32737,100,5587,16,599,310
4242,ru,4368812,Noobito,98.59%,40334,100,5587,27,613,506
4243,ee,2458293,HahaGeorg,98.87%,22790,100,5586,21,501,704
4244,ru,5625443,Betellgeus,98.83%,46687,100,5586,88,886,1398
4245,cl,3696020,- Rukezi-,98.79%,57340,100,5586,38,517,554
4246,kr,5622751,Lema,98.49%,133713,100,5586,32,243,274
4247,au,791993,sombrejester,98.52%,27344,100,5586,7,682,970
4248,at,3910567,Wulfgank,98.89%,76791,101,5586,438,2265,429
4249,tw,6077567,[YAMATO],98.63%,22601,100,5586,34,538,471
4250,nz,2786290,Jaeho,99.20%,48480,100,5586,161,1214,1282
4251,us,6490007,toggld,98.53%,31106,100,5585,16,266,583
4252,us,1507750,psie,98.01%,75043,100,5585,50,993,551
4253,jp,438759,shadowtm,99.19%,79286,100,5585,54,896,675
4254,sg,2805775,ExSpringWind,96.97%,28610,100,5584,7,320,324
4255,ar,2207316,Arcadia,98.17%,45975,100,5584,19,509,553
4256,ru,5186088,Matthew,99.15%,43671,100,5584,148,623,436
4257,nl,2989145,Counter,98.52%,59143,100,5584,150,1720,1111
4258,nz,6261734,Suuchi,97.50%,65459,100,5584,6,402,396
4259,nl,6052166,Yoshi City,98.89%,42291,100,5584,59,696,784
4260,us,4383980,UnRealFigure,98.50%,69159,100,5584,49,662,623
4261,sg,2238652,Camellia-,98.35%,45201,100,5584,22,1292,697
4262,us,6673138,NatoPotato,98.94%,28519,100,5584,29,854,553
4263,cn,4311251,terryaa,98.64%,54439,100,5583,24,997,880
4264,br,2338775,rockrick,98.82%,19265,100,5583,30,429,488
4265,de,2826350,Denro,99.23%,54964,100,5582,43,572,517
4266,fr,1711202,Nyanami,97.64%,46222,100,5582,106,1599,602
