rank,country,uid,name,accuracy,play count,level,pp,SS,S,A
2430,fi,3298140,kumig,98.92%,63501,101,6285,75,945,893
2431,tw,2405669,Nicekenny,99.06%,51382,100,6285,46,528,454
2432,kr,1193823,Sungmo,99.17%,46645,100,6284,238,1177,741
2433,br,6772887,Akane Hime,98.87%,39927,100,6284,129,1213,741
2434,ca,6465867,Space Chicken,99.08%,42854,100,6284,113,585,597
2435,us,768872,Nagashurai,98.95%,114803,102,6284,577,3787,1475
2436,gb,5110677,PandaWolf9a,98.26%,46637,100,6283,18,578,768
2437,no,6344590,Fumax,99.44%,43180,100,6283,154,715,1284
2438,de,4329544,MightyDJ,98.67%,50696,100,6282,32,328,402
2439,us,3184203,EvanSTEP,99.36%,61532,100,6280,48,605,501
2440,de,1812692,MalcoraX,99.09%,107451,101,6280,244,1577,618
2441,cl,2656056,homura-chi,99.18%,28375,100,6280,27,345,241
2442,se,4466673,Morgan,99.13%,55531,100,6279,197,1429,780
2443,ca,1579374,influxd,99.20%,71488,101,6279,94,867,962
2444,pt,2870675,[Arkdn],98.66%,41309,100,6279,25,613,606
2445,de,1632493,Pacemaker,98.39%,135136,101,6279,85,1586,898
2446,ph,2706715,GitahMuttan,99.19%,104862,101,6279,423,1847,736
2447,jp,1299498,okotaso,98.24%,49074,100,6279,25,901,530
2448,jp,1473106,N a s y a,99.06%,174420,102,6278,1308,2575,43
2449,jp,828442,baoti,99.05%,80318,101,6277,521,1323,187
2450,us,2795520,Antipathy,99.52%,165197,101,6277,144,1330,95
2451,fi,2159415,Incera,99.37%,86351,101,6277,352,1119,850
2452,kr,732519,ishtar,98.81%,67587,100,6277,355,2280,881
2453,jp,3195447,YotsubaYaya,98.08%,38726,100,6276,11,280,502
2454,pl,1876565,Mastaah,99.13%,48163,100,6276,126,1206,382
2455,vn,3936503,_indecchi,98.71%,34789,100,6276,10,599,897
2456,de,1684413,x_Nyu_x,99.38%,47546,101,6275,100,1558,321
2457,us,2574144,Claximillions,98.98%,53502,100,6275,137,660,879
2458,bg,3043154,antoncho15,97.88%,61508,100,6273,90,1580,891
2459,tw,3366658,MiyazonoKuma,98.74%,35961,100,6273,70,552,318
2460,nz,6094523,Lauk,98.67%,33973,100,6273,12,677,601
2461,id,3549711,Fastenz,99.35%,27397,100,6273,33,283,548
2462,pl,2383766,Seemoon,98.47%,108045,100,6272,31,592,299
2463,ar,4564495,Luqui_123,98.39%,56719,100,6272,38,607,562
2464,id,759895,Acanthum,96.36%,76216,100,6271,15,672,334
2465,pl,2409524,Rezo-,98.29%,31839,100,6271,8,338,410
2466,kr,5039267,Human Trash,98.22%,89015,100,6271,32,459,374
2467,nl,419705,Synchrostar,99.32%,85352,101,6270,205,2910,1975
2468,jp,929492,ehutyan,98.80%,99728,101,6269,543,3667,1364
2469,us,5601239,matt9998,99.06%,33194,100,6269,232,1154,752
2470,jp,1874014,Rzzzzz,99.22%,23711,100,6268,133,410,24
2471,fr,3423811,Tarkher,98.73%,64923,100,6268,159,1695,712
2472,nl,7548708,Xanthous,98.23%,97276,100,6268,25,677,481
2473,br,6042123,Uzi I,99.43%,75519,100,6268,135,697,776
2474,kr,4302002,ruitica,98.66%,24898,100,6265,34,417,408
2475,br,3007342,sunosz,98.92%,103281,100,6265,112,1908,2259
2476,bg,3522442,Daramar,98.02%,84937,101,6265,13,672,630
2477,id,3531490,Genjitsu,98.96%,70822,100,6264,42,649,424
2478,fi,2667097,eemekal,97.72%,53773,100,6264,14,694,632
2479,cl,1379717,MiauMeowMiau,98.83%,95445,101,6264,104,2293,848
2480,fi,2336656,Anq,99.06%,90701,101,6263,85,1359,2463
2481,us,6794827,WorstOsuPlayer,98.73%,19046,100,6263,13,255,403
2482,kr,2941239,YEEYEEYEE,98.47%,95743,101,6263,163,1740,1215
2483,lt,3820339,vincaslt,99.18%,82237,100,6262,45,680,714
2484,dk,3084508,teamplayer51,98.66%,64102,101,6262,365,2874,1636
2485,de,7812798,Vyshus,98.87%,63405,100,6262,27,585,865
2486,se,2088084,Orange Mushroom,99.14%,51612,100,6261,154,1109,954
2487,gb,1144822,Taiitoo,99.24%,66011,100,6261,42,997,969
2488,se,2210201,Pretonom,98.23%,65927,100,6261,3,385,399
2489,de,4115537,Krosis,97.64%,56996,100,6260,142,1261,589
2490,no,3147457,Leetrapoi,98.80%,58992,100,6260,42,751,927
2491,cl,2772753,SunglassesEmoji,99.04%,92472,101,6260,288,1744,935
2492,fi,2208762,Taamusin,99.13%,45771,100,6260,382,834,715
2493,cn,1355695,z980838928,98.49%,37405,100,6260,106,1189,235
2494,jp,1424884,beeco,99.17%,118869,102,6259,452,2726,705
2495,my,1787171,MoeMoeKyunNN,98.46%,111908,101,6259,36,967,895
2496,kr,1634445,Dailycare,98.46%,29099,100,6259,174,1517,523
2497,us,6052329,Lgnd,98.63%,59026,100,6258,21,347,426
2498,gb,4966424,Popcorn4Lotra,99.28%,43185,100,6257,48,433,780
2499,us,8382196,Chezz,99.22%,16839,100,6257,67,374,826
2500,tw,3565932,LeftHand,98.68%,36862,100,6256,17,684,572
2501,cn,1840225,KAKALOTE,98.61%,130902,102,6256,437,3473,1138
2502,kr,2629756,RankoNim,98.02%,64047,101,6256,11,1038,984
2503,de,5684381,einsamkeit-,98.89%,54011,100,6255,17,724,533
2504,jp,1484652,putigame,99.25%,111961,102,6255,2569,2108,31
2505,de,3311424,Zeny,99.31%,28721,100,6254,157,942,939
2506,fi,6563760,[Mila],98.06%,75402,100,6254,49,581,807
2507,ru,6255186,-Riasima-,99.22%,38568,100,6254,64,679,527
2508,be,2064831,Optimism,98.89%,61154,100,6253,221,1696,565
2509,ru,5978515,PisunJr,98.39%,66038,100,6253,82,718,333
2510,us,6401446,MouseSucks,99.50%,61582,100,6253,35,285,584
2511,cl,4658388,Megumin-,98.09%,88237,100,6252,33,501,508
2512,us,448248,iDanny,99.23%,84134,100,6252,163,1552,773
2513,ca,6426310,Choireo,99.18%,30538,100,6252,21,449,401
2514,dk,2637514,Kazutakee,99.25%,76864,100,6252,252,1827,582
2515,ru,1384980,wwsou,97.91%,65569,100,6251,132,1839,462
2516,co,4160699,Rugakot,98.54%,68266,100,6251,76,916,880
2517,ru,564256,cared,98.70%,83843,100,6251,152,1058,572
2518,de,1623405,Okorin,98.99%,61129,101,6251,325,2100,902
2519,at,3726858,Zelnehuln,98.96%,42894,100,6250,54,588,693
2520,us,6643007,Toonmastagaming,98.40%,65208,100,6249,25,378,217
2521,jp,2039647,YoKoNikov,98.98%,169539,101,6249,173,1780,997
2522,us,5194391,Camocratic,98.99%,44727,100,6248,15,283,520
2523,au,2271615,Dumi,98.88%,77380,100,6248,64,448,832
2524,gb,2545154,DivineAscension,98.88%,77825,101,6247,59,1094,932
2525,by,5209617,lfqvytevthtnm,98.70%,59024,100,6247,70,916,956
2526,lt,2971837,Strategas,98.69%,89528,101,6245,203,2391,1945
2527,us,4215672,ninfia,99.14%,84790,100,6244,115,770,1035
2528,gb,6576972,Bae-,99.12%,37083,100,6244,48,605,715
2529,jp,2258778,Fione,99.68%,63013,100,6244,369,1461,6
2530,ru,4537524,roflanPomoika,99.39%,59449,101,6244,257,1432,1203
2531,gb,1331455,CanIQuitNow,98.65%,27886,100,6243,48,1027,929
2532,de,6566698,Nayrus,98.83%,42623,100,6243,96,597,581
2533,us,5741437,Zallopomo,98.95%,36362,100,6243,21,495,1135
2534,us,7488088,Tilted af,98.83%,48795,100,6243,29,813,495
2535,fr,835808,-Ryosuke,97.87%,93681,100,6242,93,1747,1101
2536,kr,1389385,M O O N,99.11%,81430,101,6242,2526,1097,540
2537,mx,2553519,Eiikon,99.00%,87136,100,6241,109,1107,574
2538,ch,5676259,_steini_,99.44%,50414,100,6241,70,681,869
2539,gr,2490195,I Like Kimas,99.08%,86059,100,6240,68,1150,1084
2540,kr,882640,NeIBIE,99.08%,79899,100,6240,122,1474,509
2541,ch,2664682,Im so mad bro,98.57%,73562,100,6240,46,839,913
2542,us,4829231,Darken,99.08%,58629,100,6240,71,441,474
2543,ca,2941274,Antoniii,99.41%,58299,100,6240,135,1235,548
2544,au,4628965,Jatie,99.49%,89729,100,6239,1095,555,542
2545,ph,2334901,FluffyLuffy,99.05%,5766,99,6239,29,230,196
2546,us,2494575,KuyaKoala,99.21%,41983,100,6239,58,859,367
2547,qa,3018516,Hydro7,98.54%,113770,101,6238,413,1562,1120
2548,nl,3631885,gijs123a,99.10%,88497,100,6237,207,779,693
2549,jp,5645667,a_Blue,94.48%,37137,100,6237,5,217,177
2550,hk,3944966,FuTaRi-,97.92%,39689,100,6237,11,660,470
2551,gb,1397232,Rime,98.96%,79975,100,6236,43,715,908
2552,pl,5538837,jub,98.70%,26560,100,6235,31,418,651
2553,il,5867839,namewithnumber9,99.07%,44850,100,6235,283,662,352
2554,be,1320231,DrakRainbow,98.35%,90503,100,6235,156,1591,401
2555,no,375143,KinomiCandy,99.38%,86149,100,6234,511,867,662
2556,nl,556363,Ciniak,98.98%,52658,101,6233,120,2448,1316
2557,us,4326267,RRReol,99.46%,57572,100,6233,78,513,675
2558,gb,5287467,Asteroid,98.82%,39856,100,6232,51,1270,1065
2559,vn,4909536,mupmip,98.54%,41387,100,6231,11,424,795
2560,de,7467183,-Hwangbo,98.46%,29343,100,6231,41,466,372
2561,se,2359549,Vanillaire,98.58%,52709,100,6229,56,705,584
2562,au,6135442,TTG,98.00%,57137,100,6229,6,643,699
2563,ua,5869499,Gravity Dees,99.57%,25178,100,6228,114,457,469
2564,us,4292592,Rookie,98.45%,56191,100,6227,73,830,678
2565,fi,4696242,Lumin,98.79%,58804,100,6227,144,1077,435
2566,de,2265597,Aventas,97.93%,47330,100,6226,21,585,492
2567,hk,7354729,- Matha -,98.45%,29098,100,6225,15,319,248
2568,us,5324810,SnowyFox,98.95%,59101,100,6225,20,504,547
2569,id,3932190,Aikyuu-Chan,99.97%,46109,100,6224,7280,186,-2
2570,de,1077026,Chinox,99.29%,28630,100,6224,68,811,797
2571,dz,6264187,blitzzzard,96.94%,41134,100,6224,11,427,428
2572,jp,3962718,oshon,98.21%,14685,100,6224,32,276,104
2573,pl,2661942,NekoAiden,98.88%,24652,100,6224,63,605,798
2574,pl,7716455,sbsonic,98.38%,44521,100,6223,73,324,445
2575,cn,1465386,Sknight,98.75%,80717,101,6223,82,1599,718
2576,us,6779915,DuckMaster3000,98.06%,40288,100,6222,16,286,373
2577,es,4406107,Calamidad,98.59%,73250,100,6222,18,855,644
2578,cn,1208727,Dark and Hard,98.55%,108352,100,6220,108,1662,516
2579,no,2735631,-HM,98.94%,78747,100,6220,37,569,1095
2580,jp,8078608,Shach,98.61%,34858,100,6219,102,987,840
2581,ar,2940777,-Dragunov-,99.68%,73719,101,6219,1298,740,125
2582,dk,5778925,LedoodeNiginz,98.97%,43509,100,6219,44,506,464
2583,us,4297325,[-FlyingRUPig-],98.91%,73232,100,6219,71,758,760
2584,us,4427983,Memento Mori,99.35%,112306,100,6217,205,988,715
2585,kr,698085,C O I N,98.68%,47240,100,6217,243,1554,1002
2586,us,7375340,Stein,99.02%,60443,100,6217,47,650,452
2587,us,6554601,[ -------- ],98.43%,26052,100,6216,68,712,651
2588,jp,1229144,sumomo EX,98.87%,92811,101,6216,227,1752,1060
2589,us,2658660,Spooky Ougi,98.98%,45694,100,6216,17,627,398
2590,ph,6926818,Kyozoru,98.80%,43696,100,6216,107,877,737
2591,sk,6946435,My Angel Naoka,97.65%,40004,100,6215,16,476,572
2592,us,4112304,FINGERLOCK,99.24%,66754,100,6214,79,560,378
2593,ve,2026980,NyaKame,98.24%,37802,100,6214,60,1196,863
2594,sg,4393641,Ayai-,97.17%,31653,100,6213,13,396,536
2595,pl,3043301,glodzio10,97.97%,2331,95,6213,8,168,113
2596,de,2164528,Stevenn,98.76%,40858,100,6213,42,1114,989
2597,us,1375606,Kirinya,98.93%,47095,101,6212,185,2690,1482
2598,ph,5315077,2124,99.23%,70451,101,6212,88,723,384
2599,gb,7263333,[- Creepy -],98.81%,29327,100,6212,48,481,904
2600,tw,2660439,-E l S A-,98.91%,91128,100,6212,90,1272,460
2601,jp,626367,rips,99.20%,81866,100,6212,165,1876,168
2602,no,369956,AndreasHD,98.98%,69545,101,6211,489,3190,1618
2603,ch,7386201,RiasG,97.78%,37090,100,6211,28,423,393
2604,us,3548077,CZDemon,99.18%,60529,100,6211,140,2012,2032
2605,kr,5583301,hoonaaa,98.90%,27763,100,6210,41,742,555
2606,fr,3524138,[ LunaRush ],98.23%,70821,100,6209,21,713,882
2607,kr,3622206,[Math],98.77%,56274,100,6209,12,388,244
2608,cz,3570611,Co0ola,99.47%,88044,100,6209,353,983,636
2609,de,2108922,pati156,98.90%,43980,100,6207,131,1066,423
2610,tw,471554,SugarCat,99.07%,36223,100,6207,91,1328,256
2611,ru,6675998,ImNuclear,98.74%,90970,100,6207,14,973,811
2612,br,4325822,Kuon,97.22%,38052,100,6207,1,168,786
2613,cn,1949710,Misure,98.76%,130155,101,6207,1624,2632,1182
2614,de,4504049,Query,98.81%,65174,101,6207,782,4500,1194
2615,ru,4735736,kkk,99.22%,83782,101,6206,238,938,726
2616,cn,2222021,Terror,98.17%,52299,101,6206,254,5408,646
2617,tr,4900042,Doddaz,98.01%,27220,100,6206,24,527,783
2618,ru,6979693,dokhakerok,98.94%,140318,100,6205,29,342,216
2619,gb,5543,Happyjon,98.62%,29485,100,6205,98,1375,1245
2620,se,3560573,Goobiz,99.20%,66426,100,6205,74,488,398
2621,pt,4701393,diino,98.29%,47976,100,6204,42,737,847
2622,ie,972006,GeeSsang,98.99%,76807,100,6204,141,1413,270
2623,us,4564333,HaloMaster96,99.10%,133663,100,6204,81,575,532
2624,pl,4647831,AvPXx,98.55%,79791,100,6203,30,1128,895
2625,jp,369435,Cthulhu,98.97%,108090,101,6203,88,2031,725
2626,gb,7548565,ProLoaf,98.67%,24185,100,6203,22,439,841
2627,de,2785209,-Stoney,98.56%,50028,100,6202,54,1033,1012
2628,se,1726105,Haxwell,99.46%,147370,102,6202,1955,5396,472
2629,tw,3163649,GfMRT,98.69%,29663,100,6202,101,862,619
2630,fr,2467018,Corompus,98.51%,72456,100,6201,139,967,1092
2631,ru,5184728,NekoMaid,97.88%,65618,100,6201,120,623,803
2632,my,5667763,TayGames,98.57%,45973,100,6200,8,352,373
2633,jp,2692178,Tarkun,99.04%,62278,100,6199,29,830,945
2634,ru,7479564,Sever,98.70%,43621,100,6198,31,406,684
2635,be,5119065,- Takashi -,99.07%,35847,100,6198,102,1440,1065
2636,jp,1579122,hamanaka,98.86%,67579,100,6197,55,1447,727
2637,sg,4868278,Xera,99.43%,39465,100,6196,45,611,633
2638,jp,2468971,Anpan dayo,99.23%,21664,100,6196,54,649,868
2639,ar,8181950,Nykke421,98.83%,44661,100,6195,31,397,394
2640,jp,7626092,Tatsua,99.02%,72147,100,6195,12,475,1044
2641,uy,6465273,Shiroi Yami,98.20%,48505,100,6195,24,661,526
2642,jp,1036630,Emell,99.13%,110922,101,6195,683,2103,56
2643,us,2773526,Xexxar,99.11%,42495,100,6195,46,487,740
2644,mx,6611222,SuperPoxie,98.73%,52280,100,6194,23,590,585
2645,jp,1946739,Mi-mi,98.40%,77909,101,6194,74,2748,1111
2646,jp,6988252,kamr,98.94%,20375,100,6194,24,391,1118
2647,ch,3455592,TrueKoalaLove,99.20%,27904,100,6194,25,378,330
2648,jp,2036685,Fortuner,99.06%,116058,101,6193,111,936,812
2649,it,3244820,qqale,99.30%,102052,100,6192,2144,1553,619
2650,br,4253615,Lucas Zubs,98.87%,79643,100,6192,109,361,114
2651,ro,5362633,Dominate,99.21%,24891,100,6192,98,808,707
2652,lt,7104251,Warbreon,98.97%,61281,100,6191,176,454,334
2653,hk,4484547,Dismoment,98.78%,24767,100,6191,16,690,725
2654,at,5266981,Shikyoga Kira,98.12%,61474,100,6191,8,434,369
2655,ca,4510179,XgenSlayer,99.15%,36071,100,6191,12,410,572
2656,jp,4560330,Senseofloss,98.96%,41565,100,6190,22,600,257
2657,pl,112265,klubek,98.99%,64940,101,6190,1040,15734,100
2658,ru,6073841,RATATAI,98.65%,59834,100,6190,49,437,456
2659,tw,1021342,v6842951370,97.02%,170891,101,6190,194,2047,892
2660,de,1909087,Lufi,99.26%,36011,100,6189,237,1352,595
2661,tw,1819342,DPPt444444,98.17%,89816,101,6189,105,1740,525
2662,it,940528,Wave,98.97%,96660,100,6189,126,1502,1192
2663,cn,3383404,OtakusRin,98.53%,63291,101,6189,153,1589,1279
2664,cn,1211737,Zweib,98.77%,37659,100,6188,51,977,648
2665,hu,2725111,EnDy_S,97.89%,48227,100,6187,21,370,360
2666,fi,4765794,Pwae,98.82%,72645,100,6187,50,608,726
2667,id,3342363,KIRITO N ASUNA,99.02%,38549,100,6187,211,1352,502
2668,us,2658847,Lafarius,98.87%,48997,100,6187,6,473,497
2669,gb,3214055,st0nebull,99.00%,71468,100,6187,14,243,500
2670,jp,1158068,Galiel,99.46%,78884,101,6186,1060,2252,412
2671,jp,1591165,EnterYourName,98.52%,100905,101,6186,102,2829,2499
2672,pl,3827077,Raikozen,98.64%,60938,100,6186,29,737,724
2673,us,4790345,Yuudachi-kun,96.11%,43163,100,6186,73,677,709
2674,gb,2673376,Its Choke,98.93%,45814,100,6186,10,232,397
2675,ru,7711526,liondandelion,98.65%,36241,100,6185,10,304,625
2676,nz,2067342,rodoko,99.37%,73194,100,6185,220,1253,1330
2677,us,7252032,tripl3ag3nt,99.12%,23836,100,6184,114,740,1515
2678,de,3203947,K3kZ,99.15%,53799,101,6184,69,670,682
2679,ru,7773513,-Danya-,99.15%,54943,100,6184,29,584,518
2680,ru,4267803,puh-puh,98.31%,97184,101,6183,34,1255,621
2681,us,4199447,Elgenzay,99.22%,41023,100,6183,43,819,254
2682,es,4744943,pablonr,98.85%,72049,100,6182,248,1225,2221
2683,pl,2514107,Kolakso,99.25%,46879,100,6182,212,2361,1320
2684,au,2719307,Rivastyx,96.96%,39703,100,6180,60,1994,953
2685,us,2949928,Ampoz,99.16%,65138,100,6179,90,970,224
2686,ru,3392988,FunnyMonkey,98.27%,45169,101,6179,536,6898,4343
2687,fr,4308499,- Kyuji -,98.52%,39219,100,6179,13,567,557
2688,tw,1864698,C l o p e n,99.10%,33831,100,6178,140,1406,712
2689,fi,4990193,Dragonmob,92.86%,18454,100,6177,3,100,244
2690,sg,2489146,[ Matcha ],98.90%,31252,100,6177,13,884,438
2691,pl,2675372,Tavi,98.60%,60853,100,6177,53,950,710
2692,kr,8188064,Standout,95.68%,4361,83,6177,0,25,108
2693,br,2511007,DOPZI,98.87%,76193,101,6177,80,2376,819
2694,us,3088728,hilko,98.29%,39906,100,6176,19,689,640
2695,de,924007,Wolkid,99.08%,47503,100,6176,16,370,522
2696,us,4287108,MakesnoSensei,97.77%,25627,99,6175,5,266,485
2697,tw,164156,Yakaru,98.46%,50013,101,6175,484,3017,1085
2698,de,6200807,karott90,99.05%,46515,100,6175,71,838,961
2699,kr,214187,ExGon,99.60%,72832,100,6174,2415,179,150
2700,at,3463749,Luziferx1337,97.31%,35358,99,6174,8,211,275
2701,uy,6159669,Daanit,98.97%,98130,100,6174,36,461,711
2702,ca,5664127,Bored,98.96%,28978,100,6174,21,472,693
2703,jp,409747,SiLviA,99.07%,88250,101,6173,1252,3060,8
2704,cn,2235055,Fuma Mishandra,99.03%,64374,101,6171,138,2082,760
2705,de,2242883,-Inyafaze-,99.03%,48207,100,6171,37,493,312
2706,de,6557848,Ernte23,98.61%,41949,100,6171,2,266,582
2707,us,1507750,psie,98.05%,80343,100,6171,56,1134,602
2708,jp,2011880,AkaSUN,98.84%,22317,100,6170,111,698,517
2709,se,4609869,0Fappy0,99.13%,74326,100,6170,29,729,660
2710,de,1857058,Tom94,98.72%,32171,100,6170,35,436,505
2711,se,3785523,a href,98.56%,43532,100,6170,20,452,648
2712,kr,695486,NgeLs,98.69%,38989,100,6170,39,793,287
2713,ch,3256001,Zeptaxis,99.30%,64109,100,6168,177,1642,1353
2714,hk,3764670,- Gyaku Koi-,98.25%,58679,100,6168,56,2298,1003
2715,pl,2395405,QbaDoo,98.09%,73705,100,6168,12,564,599
2716,se,5192400,Riku-Desu,98.68%,59500,100,6167,13,472,788
2717,es,4638940,Frc,98.74%,4710,98,6167,7,74,368
2718,kr,3236300,redglasses,97.37%,18012,100,6166,17,522,294
2719,de,1902591,Dualshock,98.64%,38451,100,6166,50,832,267
2720,pl,3886973,OwocekTV,97.55%,26926,100,6166,52,446,348
2721,us,2666089,Kyurem,98.54%,47804,100,6165,15,366,252
2722,cn,606231,TwT,97.35%,30596,100,6165,30,1165,813
2723,fr,284905,Ekoro,98.45%,74068,100,6165,167,1063,597
2724,pe,3373128,[ -Sora- ],98.50%,48826,100,6165,11,341,625
2725,nl,2330619,Mr HeliX,99.39%,72284,102,6165,514,2533,1427
2726,cz,2412652,Calcyon,99.08%,44879,100,6165,96,1196,1022
2727,kr,1107099,erk,97.88%,53276,100,6164,15,1129,952
2728,us,6268413,Arellio,98.98%,43872,100,6163,19,386,330
2729,us,2717555,Muffins13,98.58%,30758,100,6163,5,383,430
2730,br,2981029,xLeoSOULx,98.86%,88088,101,6163,48,692,665
2731,no,4422457,Duskyui,99.01%,49985,100,6163,81,1016,1344
2732,nz,3620139,SmoothMovesBro,97.90%,62858,100,6162,72,1214,1004
2733,de,4219165,Xer_91,98.61%,71638,101,6162,30,646,822
2734,us,7318540,Goodstein,98.38%,48040,100,6162,3,174,493
2735,ca,2745099,VileFury,99.54%,60592,101,6162,109,1073,780
2736,at,1238524,-Mephisto,98.53%,62018,100,6161,94,2098,1004
2737,ch,6461337,Zerikei,99.32%,38603,100,6161,78,580,494
2738,kr,4479921,RyeoCha,97.88%,44643,100,6161,14,522,558
2739,fi,2939303,hemp,99.12%,43488,100,6161,91,859,789
2740,es,4956643,KurouHei,99.07%,74998,100,6160,39,994,903
2741,fr,2467220,ElektroFire,99.08%,24031,100,6160,80,983,1131
2742,mo,4086381,Snowye,99.28%,11627,100,6160,42,571,323
2743,jp,2858210,krnk819,97.72%,55986,100,6160,108,1454,603
2744,jp,3044576,-SuHeRa-,98.37%,24586,100,6159,5,341,438
2745,my,3871121,yumesaki-hikari,99.37%,41974,100,6159,116,757,748
2746,pt,4333312,Legendz,98.93%,46661,100,6159,67,675,682
2747,ph,2437468,ThVocaloid21,99.28%,50286,100,6158,234,1240,605
2748,gb,2313772,Could This Be,99.19%,68315,100,6158,78,719,866
2749,br,3499939,RIP,98.84%,46355,100,6157,50,489,427
2750,ca,480984,Kyouya,97.78%,68809,101,6156,106,1572,1143
2751,jp,4698485,_kotachi_,98.69%,73658,100,6156,35,363,427
2752,fi,2713543,Planksu,99.31%,53812,101,6156,185,1232,797
2753,de,2447934,Kentucky312,99.36%,55438,101,6156,236,1806,1110
2754,rs,3852076,PotatoeSalad,98.87%,75595,100,6155,37,519,867
2755,cn,1523555,Amalgamation,99.11%,21375,100,6155,14,817,335
2756,ee,4102249,- Drummer-,98.70%,88273,100,6154,122,829,717
2757,kr,899031,Lami,99.35%,137668,101,6154,804,4041,903
2758,tw,981591,Black Lotus,97.98%,45704,100,6153,41,1219,1090
2759,jp,240745,N M R,98.31%,89295,100,6152,1873,2285,616
2760,se,3958540,Citoxe,98.25%,101306,100,6152,24,562,956
2761,es,5114537,Insane-Senpai,98.92%,78229,100,6152,12,471,485
2762,ru,4939107,z0mbir,98.57%,49515,100,6152,47,469,657
2763,se,2265679,TeaBiscuitz,98.82%,65217,100,6151,23,714,812
2764,pl,2427116,WilczekCK,98.60%,67059,100,6151,35,1118,724
2765,kr,1557459,Arakene,98.76%,39934,100,6151,50,1119,534
2766,us,3692940,blushy,97.40%,89229,100,6151,149,782,885
2767,nl,2439937,eley,98.51%,29819,100,6150,0,363,262
2768,kr,5665183,Febreeze,98.94%,44781,100,6150,71,501,255
2769,pl,6995868,-kRs,97.91%,35152,100,6149,40,847,1103
2770,ru,5211231,4ikos,99.41%,48322,100,6148,240,1329,1033
2771,us,2117197,rinuko,99.33%,50966,100,6148,65,397,633
2772,ca,5334695,Purps,99.32%,31462,100,6147,32,245,469
2773,ch,3747440,psychedelic-,98.71%,44287,100,6147,72,1210,1062
2774,jp,300011,waruo,98.93%,77710,101,6146,132,1885,744
2775,ca,3270303,Volkke,98.79%,81881,101,6146,8,1084,854
2776,mo,4060073,SoullessTM,98.86%,10997,99,6145,22,393,263
2777,pl,5558939,Pata2,98.58%,34838,100,6145,39,392,485
2778,ca,7777836,[ Splash ],99.20%,49669,100,6144,626,1155,695
2779,ru,7731490,My Reading Suck,98.46%,23556,99,6144,15,134,418
2780,jp,3134675,Unp_ch,99.30%,36831,100,6144,338,1494,970
2781,us,7186367,Absolutelumi,98.72%,45944,100,6144,75,1059,1161
2782,hk,1687524,SiLviZ,98.40%,68327,100,6143,50,706,427
2783,ca,4686342,Proviteus,98.57%,51192,100,6142,37,822,1517
2784,sg,5371172,Oddcorner,98.80%,23516,100,6142,86,1400,858
2785,lv,4499926,rihis123,99.08%,53990,100,6141,57,1126,582
2786,pl,2629617,cezgru,98.03%,63807,100,6141,46,560,459
2787,gb,2880399,Blind,98.28%,63214,100,6141,12,342,259
2788,cz,3969048,Mand,99.82%,58469,100,6141,1382,1126,27
2789,nz,2708009,Madou Zakura,99.06%,103944,101,6140,133,2002,894
2790,cn,5123426,kuroino[ni-so],98.38%,39684,100,6140,16,460,1211
2791,de,3199855,xSaiyajin,99.03%,35892,100,6140,17,593,500
2792,ua,689414,Don Omar,99.00%,36792,100,6139,118,1749,731
2793,kr,1345911,BeDuck,99.06%,27847,100,6138,50,601,490
2794,gb,6646894,-DarkAngel-,98.12%,38864,100,6138,2,296,519
2795,us,2237979,Poofin,96.99%,70564,100,6138,33,517,604
2796,pl,3053670,Reazen,98.36%,105400,100,6137,77,1311,991
2797,lt,4290833,Roksuu-,98.82%,77332,101,6137,94,1185,1491
2798,nz,4126039,doghowler45,99.16%,64486,100,6136,258,1037,641
2799,us,4844496,Amatsukaze,98.63%,90690,100,6135,44,1044,1162
2800,jp,1513758,hello-rabbit,98.42%,43305,100,6134,21,691,180
2801,ma,2934211,Lucent Dragon,99.13%,52440,100,6134,10,615,270
2802,jp,927490,inchanpiyu,99.10%,97994,101,6133,2154,832,48
2803,ca,4924835,Harutora,99.08%,52753,100,6133,86,696,299
2804,de,2299178,monomosc,98.39%,108967,101,6132,59,1308,828
2805,nl,2757863,PwnagePotato,98.77%,24955,100,6132,16,358,921
2806,kr,4507211,[Raye],98.30%,28097,100,6132,56,629,327
2807,sa,6330853,AsyouSaidsir,98.94%,33160,100,6132,47,844,286
2808,ca,4006012,Enkyy,98.69%,52639,100,6132,23,641,1014
2809,mn,4659319,seegii,99.24%,59245,100,6132,209,1353,1128
2810,ca,4505479,Shogud,98.45%,28133,100,6132,8,334,990
2811,ca,2236407,Jakesoly,99.20%,82359,101,6132,43,509,1541
2812,cn,528881,a5950147,98.44%,38908,100,6131,47,1139,746
2813,si,4643145,Krom1,99.39%,29273,100,6130,147,988,404
2814,cn,2385405,Old K,99.16%,47779,100,6129,216,1480,2394
2815,gb,5828893,CircleFairy,99.20%,25874,100,6129,86,1174,1765
2816,pl,3687666,CptSqBany,98.98%,45249,100,6129,62,730,855
2817,hk,4168613,SherlockST,98.99%,55252,100,6128,22,627,682
2818,ca,6138552,gulp,99.05%,40494,100,6127,56,595,771
2819,at,8179335,Micca,99.12%,36538,100,6127,38,320,251
2820,cn,258104,Coppola,99.03%,141143,104,6126,4500,12356,48
2821,de,1191576,[DarkKirito],98.61%,18895,100,6126,43,899,808
2822,pl,4728565,adam6576,99.33%,49692,100,6126,44,972,1126
