rank,country,uid,name,accuracy,play count,level,pp,SS,S,A
1523,hk,1583218,MinG3012,71.21%,63080,100,6590,40,621,270
1524,us,3533706,[ Enju-chan ],98.18%,66478,100,6590,15,525,196
1525,kr,985833,HUUE,99.07%,43040,102,6590,227,2455,647
1526,ee,4720139,Xuteris,98.91%,40117,100,6590,42,408,786
1527,ch,4740488,Baim,99.07%,44595,100,6590,226,1630,811
1528,de,2008278,[ WayZ ],98.21%,70033,101,6589,188,2486,914
1529,cn,982778,Linckey,99.42%,70290,100,6589,107,1116,329
1530,us,4313991,RoundNight,99.02%,97027,100,6589,54,392,696
1531,fi,6524603,Freezd,99.04%,43938,100,6588,57,343,326
1532,gb,4160744,unko,97.10%,59746,100,6587,136,458,559
1533,ru,4346274,Okinotori,99.09%,57020,100,6586,327,1044,1255
1534,cl,3024454,DPL,98.56%,93245,101,6586,322,1664,1057
1535,ru,3636617,Midi,98.31%,64172,100,6585,79,583,334
1536,us,3181548,Glacial,98.56%,82952,101,6584,211,1454,162
1537,jp,459130,Uryuwei,99.26%,141539,103,6584,1647,1779,82
1538,us,7342622,WombRaider___9,98.11%,23288,100,6583,6,267,417
1539,jp,528066,TenaPotato,99.42%,114145,101,6583,1518,1535,930
1540,ch,4634953,whosHxrtz,98.80%,72337,100,6582,9,419,974
1541,kr,532488,ch2035,98.83%,56647,101,6581,109,1916,979
1542,us,2307746,jayK,98.84%,70867,100,6579,32,618,769
1543,ca,1586237,Kairi,99.11%,103909,101,6579,495,2117,598
1544,us,2567768,iMinimal,97.99%,62824,100,6579,7,877,662
1545,ru,2952267,Sk1t4,99.02%,65503,100,6579,58,978,243
1546,tw,3935438,-Miyano Kotone-,99.24%,80470,101,6578,175,1723,382
1547,ca,2372045,Kipley,99.03%,40441,100,6577,19,741,912
1548,us,5184551,-phurion,98.85%,84606,101,6577,51,915,772
1549,pl,3217345,Radusek,99.63%,70378,100,6576,281,1329,810
1550,fr,3166197,Win,99.10%,80885,100,6576,107,1064,630
1551,us,6879408,LuckDOTexe,98.99%,47211,100,6576,30,179,344
1552,se,973172,l1mi,99.34%,134604,104,6576,3317,4987,1272
1553,jp,5138563,vedsRe,98.38%,35690,100,6575,40,690,1142
1554,us,4632259,G3k0771,98.11%,41887,100,6575,76,828,919
1555,au,5247739,Phenomenol,99.09%,42030,100,6572,118,457,601
1556,se,2330524,Bubba,98.99%,105521,101,6572,242,2056,216
1557,nl,6888206,wooz,99.49%,48821,100,6572,86,644,820
1558,us,83114,EAASYMONEEY,98.69%,93028,100,6571,13,827,1094
1559,hk,790216,WhatTheDuck,98.97%,71392,100,6571,18,456,588
1560,jp,834399,KirimaSharo,98.87%,119423,100,6571,43,446,185
1561,kr,4261405,Picala,97.76%,29196,100,6570,4,495,569
1562,vn,3401782,Izumi-,98.66%,8355,98,6568,10,267,354
1563,at,2707498,-Rei-,98.68%,92077,100,6568,39,545,881
1564,kr,4388486,PantyStick,98.45%,40129,100,6566,1454,2899,69
1565,ar,4138879,omochi,99.41%,66642,100,6566,95,969,1214
1566,de,3997638,Ryugar,98.97%,48563,100,6566,69,560,513
1567,cn,1070783,ZunK,98.38%,45933,100,6565,59,1196,738
1568,jp,1238627,Russy,98.84%,57571,100,6565,22,1198,894
1569,fr,2705769,Shapy,99.10%,73856,101,6564,432,1535,1205
1570,no,3409838,Liqh,98.85%,65651,101,6564,166,1055,851
1571,pl,6123428,Vamhi-,98.43%,41824,100,6563,16,225,207
1572,gb,1825822,Saferon,98.56%,60000,100,6562,242,1735,516
1573,my,4025232,TheSomething,98.95%,44031,100,6562,34,824,1198
1574,ca,2253645,Troy,98.77%,41027,100,6561,13,406,328
1575,br,2450945,sushimi,98.54%,40877,100,6561,64,1171,810
1576,kr,1470834,util,97.67%,60459,100,6560,18,800,945
1577,es,4759050,MortalStriker,98.85%,39482,100,6560,108,930,516
1578,us,4502238,zelda101,99.55%,94617,102,6560,1325,1810,915
1579,jp,3203059,sora_25,99.44%,70757,101,6558,555,1686,394
1580,pl,4294741,bjbmw,98.81%,100958,100,6558,108,616,402
1581,fr,4381959,chtioploute62,98.35%,55495,100,6558,69,617,703
1582,us,3186952,skyegrey,98.81%,32588,100,6558,34,485,681
1583,at,2167069,PandaDesu,99.30%,79515,101,6557,478,1162,816
1584,be,2140973,Nerox,99.09%,48167,100,6557,140,1325,627
1585,de,8147403,Knalli,98.33%,23653,100,6557,56,720,787
1586,fi,3517198,Poofie,98.79%,66268,101,6556,64,1103,1479
1587,gb,3253550,Linkle,97.59%,19383,100,6555,30,305,249
1588,kr,3794345,- -,96.82%,108256,100,6555,612,1747,605
1589,us,4321876,KoaLeahq,99.08%,46692,100,6554,54,864,524
1590,il,2610433,Tarix,98.63%,54591,100,6554,12,691,561
1591,au,2848040,Joy Boy,99.06%,31687,100,6553,115,869,435
1592,fi,1644225,Jantsi,98.81%,113401,100,6552,103,1770,1548
1593,fr,1572956,Syfou,97.24%,104112,101,6552,46,1344,989
1594,kr,7892320,Zeisen-,98.65%,34350,100,6552,14,454,657
1595,hk,3971908,[ThisUsername],97.89%,8269,100,6551,8,455,680
1596,ca,2944449,Too Slow,98.73%,68408,100,6551,65,761,1090
1597,tw,1499997,Aragami,98.79%,60346,100,6550,30,785,821
1598,us,1146469,Floks,98.98%,123217,102,6550,483,4233,21
1599,tw,2331960,[ Jewel Chino ],99.32%,35826,101,6549,161,1223,956
1600,us,476861,ProSauce,99.70%,67644,101,6549,305,1157,22
1601,de,2206079,NoNameAlter,99.04%,72793,101,6549,165,1929,1048
1602,bg,1869492,-Arthus-,98.42%,70831,100,6549,26,916,1064
1603,it,4397314,-Kai,99.23%,29643,100,6548,75,496,301
1604,se,3088364,Jairod,99.45%,70086,101,6548,2155,2822,1484
1605,il,2689577,Slendy,98.71%,47239,100,6548,74,892,879
1606,kr,1017801,Al Tang,98.50%,76396,100,6547,57,1524,554
1607,us,4848423,gbacca,99.00%,54128,100,6546,21,476,307
1608,it,2543963,Srayne,98.54%,98670,101,6545,179,1593,1382
1609,pl,4947742,Turbo-Tapczan,99.51%,65111,100,6543,286,2060,1112
1610,ru,1890143,-Trigger,98.71%,54940,100,6543,123,1088,690
1611,hr,4830261,Seni,98.88%,134519,101,6541,75,874,1088
1612,se,5233691,Satilia,99.37%,32079,100,6540,198,1057,705
1613,it,157972,Franc[e]sco,97.56%,243011,102,6540,86,1097,427
1614,cl,4062170,[ Steph ],98.22%,15713,100,6539,18,629,457
1615,cn,2351439,MasterKotori,98.96%,34732,100,6539,24,709,444
1616,us,2356980,Soulg,98.73%,56815,100,6538,31,519,584
1617,cn,1921587,Jemmmmy,98.36%,73162,101,6537,17,1205,895
1618,ph,4003979,konawiki,99.09%,69293,100,6537,8,351,133
1619,jp,1256768,teakn,99.27%,82319,101,6536,116,1219,999
1620,cy,4310165,Bureizu,98.89%,59350,100,6534,143,965,553
1621,ch,4899898,ayygurl,99.10%,45387,100,6533,95,769,265
1622,us,4856562,-chara,98.93%,61132,100,6533,49,620,821
1623,us,285711,Ohrami,99.29%,99204,100,6532,267,1179,849
1624,au,4241054,TheOmyNomy,99.44%,62319,100,6532,183,945,361
1625,dk,2983311,DipG,98.97%,56319,100,6532,114,1014,668
1626,pt,3070694,Zenden,99.35%,46637,100,6531,40,524,1007
1627,it,3636065,_Mattia_,98.98%,36688,100,6530,112,985,906
1628,kr,2008827,cemie,97.54%,71803,100,6530,14,541,663
1629,us,3910192,Zerokae,98.64%,37834,100,6530,8,295,360
1630,sg,5104320,SeeL,99.08%,64493,100,6530,14,374,510
1631,jp,2646760,Schwartz,99.10%,81096,100,6529,194,1130,824
1632,jp,482120,Homura-,99.13%,80190,101,6529,1115,2041,210
1633,ca,2476935,Callum,99.03%,89757,101,6529,129,1645,1033
1634,ar,3171800,Fervore,98.17%,40676,100,6529,30,725,806
1635,au,2755628,Herdier,99.53%,70302,100,6527,101,1052,674
1636,us,2917464,Superfinemike,99.30%,58468,101,6526,271,3305,1312
1637,de,3123773,Melanch0wl,98.84%,48259,100,6525,86,1229,815
1638,jp,2814070,FelixNy,98.61%,96674,100,6524,42,483,492
1639,jp,592034,anchobi,98.81%,123468,102,6523,285,2346,1263
1640,us,2714158,Paladin1us,99.05%,55302,100,6522,58,794,1213
1641,us,2856512,selavy,99.29%,46027,101,6522,260,1229,825
1642,id,864649,rakuskoin,99.25%,83039,100,6522,145,961,430
1643,nz,4403272,H Y D R A,98.51%,51467,100,6520,0,351,642
1644,ca,4891293,- Auto -,99.67%,32286,101,6520,710,1549,769
1645,sv,761255,koromo,99.24%,91424,101,6520,102,1715,850
1646,ar,6546664,HailDaChicken,98.90%,47407,100,6520,8,302,619
1647,us,3961178,Phantasm,99.04%,72383,100,6517,83,1045,1524
1648,co,3562488,crisco13,99.06%,81104,100,6517,27,492,659
1649,jp,1433838,VeLias,99.31%,171386,102,6516,224,1681,40
1650,ru,6718427,Blazemon,99.03%,74277,100,6515,148,1159,409
1651,ma,2094566,FGSky,98.06%,102289,100,6515,33,313,427
1652,us,3054147,Kouhai,98.96%,59500,100,6514,24,600,335
1653,ua,4082445,Ponyawka,98.60%,75663,100,6513,60,274,190
1654,my,583765,Gon,98.49%,70216,101,6513,221,2846,395
1655,br,2917471,Necroluttah,98.62%,59674,100,6513,60,570,588
1656,cz,479331,Elfice,99.18%,62271,100,6512,1244,531,67
1657,bn,3773956,Epixia,99.01%,96937,100,6512,251,1248,417
1658,kr,4399585,i i,98.67%,16724,100,6512,55,795,482
1659,cn,4699258,- Small Mio-,98.93%,74975,101,6511,65,1073,447
1660,jp,1184175,Reira,99.16%,18631,100,6511,16,185,314
1661,es,4685335,Lea,98.61%,84612,100,6511,57,955,1052
1662,es,3508414,Syoru,97.77%,88595,101,6511,26,1130,1615
1663,pl,3826030,NekoMiax,98.52%,86094,100,6511,78,734,464
1664,cn,1972096,Chi ki,99.46%,53877,100,6510,376,1723,430
1665,tw,973981,HesuTeia,98.34%,55838,101,6510,219,2972,1549
1666,br,529036,Miyazono,98.92%,28582,100,6510,6,352,307
1667,ru,2255108,Bloodyguol,98.39%,55476,100,6510,58,933,618
1668,cn,2069974,Yukino Miko,100.00%,108750,102,6510,4606,25,139
1669,kr,1306161,yykkrr,97.95%,19488,100,6508,30,943,1172
1670,mx,2164627,Atheneon,98.93%,48885,100,6508,45,706,506
1671,gb,4087422,Cornfield,99.01%,48917,100,6507,48,594,626
1672,kr,1898705,UADJ,97.29%,63337,100,6506,572,2130,781
1673,pl,1066242,Hexii,98.61%,77278,100,6505,47,926,700
1674,gb,4444619,HenryBFG,98.41%,70288,100,6505,16,375,340
1675,au,4261853,Abolaspany,97.34%,49517,100,6503,8,556,805
1676,us,2031877,LaZyAzN,98.79%,114251,101,6503,144,2052,2030
1677,at,4418644,Sogari,99.11%,59340,100,6502,86,1058,792
1678,cn,687325,Koller,99.37%,97854,102,6502,346,3152,798
1679,ar,570042,Darksonic,99.52%,142328,102,6501,1703,3554,164
1680,gb,1525538,Raiku,98.25%,95161,101,6501,200,1592,353
1681,us,2709233,Snow still,97.68%,30916,100,6500,62,861,424
1682,cz,4517636,HellRetard,98.85%,30026,100,6500,117,625,445
1683,hu,2185987,emu1337,99.01%,50074,101,6500,197,2303,2777
1684,fi,2245411,Flufflee,99.53%,93587,101,6500,390,1264,684
1685,br,504657,HideZ,98.85%,107815,102,6499,155,4529,1320
1686,se,2182866,auux,98.72%,44911,100,6499,18,475,433
1687,tw,2865291,Saya-Eternal,98.64%,11436,100,6499,55,1064,329
1688,de,3772251,Ephix,97.70%,66869,100,6499,20,861,411
1689,us,862434,DannyX,99.29%,38595,100,6499,64,585,580
1690,us,3491714,[ Andy ],99.18%,33609,99,6498,34,390,654
1691,us,1917516,Arkamy,99.28%,53587,100,6497,171,1210,822
1692,us,4249778,SpellStorm,99.42%,43579,100,6497,275,729,638
1693,ca,1703089,Coolgav,98.75%,65997,100,6496,75,1190,1412
1694,jp,930825,mukachu,99.18%,161142,102,6496,324,1965,1066
1695,tw,2149845,s3552515,98.25%,45062,100,6495,16,576,398
1696,us,4594034,Sephie,98.89%,39004,100,6495,33,592,682
1697,cn,3139364,[Joseph Jostar],99.02%,31986,100,6494,12,692,693
1698,jp,4474167,Logless,99.06%,47746,100,6494,145,1462,761
1699,nl,2080000,Remco,98.48%,93127,100,6494,86,385,491
1700,de,1002855,Zaeltrigger,98.33%,67186,101,6493,29,1868,883
1701,us,927854,Raiho,95.73%,75088,100,6493,136,930,764
1702,de,889150,Lnea,99.14%,61762,100,6492,103,797,728
1703,cn,1977383,MeiMei QAQ,99.38%,47794,101,6492,256,2447,239
1704,ca,5283210,ThePonite,98.97%,45013,100,6492,42,420,899
1705,nl,3789276,HighTec,99.16%,34545,100,6491,40,527,654
1706,ca,6304246,[ Aegis ],97.49%,46927,100,6491,19,526,405
1707,kr,1188125,Prism,98.82%,57990,101,6490,827,4325,464
1708,be,4304535,Brunolt101,99.24%,32862,100,6489,246,1988,440
1709,pl,2761784,xAssassin,98.39%,113606,100,6489,300,2447,509
1710,ca,3712319,AppleKruit,98.54%,60232,100,6487,235,267,151
1711,hk,5740191,KGaryry,99.35%,28140,100,6486,75,774,667
1712,fr,2329184,[Haku],98.70%,41187,100,6486,72,1180,1359
1713,mx,2308331,[Chrono],99.02%,54744,101,6486,42,1595,786
1714,no,4302206,Trygve,99.14%,39263,100,6485,66,570,1165
1715,ru,5968647,OneRing,98.91%,67171,100,6485,458,1963,2105
1716,cn,1144105,Icinose Rika,98.63%,68176,100,6484,8,607,780
1717,cn,4764671,AlexXerox,97.82%,90466,101,6484,45,1152,1087
1718,kr,4399129,mokia-,91.37%,39814,100,6484,0,236,344
1719,nl,640611,Kyshiro,98.77%,73138,100,6484,140,1658,713
1720,au,792176,Aloha,99.55%,67982,101,6483,325,1497,757
1721,jp,1390623,Unknown,99.17%,28053,100,6482,73,687,323
1722,au,5053393,Lagel,98.76%,52176,100,6481,54,864,752
1723,us,3747046,Ceoxity,98.79%,61916,100,6481,92,1060,709
1724,kr,1941126,Vaxel,99.26%,24219,100,6481,38,439,780
1725,br,3312720,tfg50,99.65%,78720,101,6481,247,1142,979
1726,ua,8127948,-Shinryaku-,99.16%,37813,100,6480,197,1198,578
1727,de,3993236,Zuness,99.04%,79755,100,6480,433,2018,993
1728,sg,2922482,Raen,99.12%,36597,100,6479,105,1279,887
1729,fr,1763720,Kyalo,98.46%,125840,100,6479,124,1533,807
1730,hr,3402962,imyoosk,99.08%,34200,100,6478,92,768,565
1731,at,1371974,Teppichreini,97.79%,96671,100,6478,448,857,1305
1732,mx,5942615,E n d,99.09%,58966,100,6478,134,739,514
1733,gb,4045400,Dag,99.11%,71676,100,6477,46,685,1155
1734,de,932342,Michi,98.89%,109134,101,6477,109,1590,727
1735,mx,4984632,-Babixz-,98.74%,100212,101,6476,81,1844,1137
1736,de,3138733,ukod,98.65%,87836,100,6476,21,717,542
1737,de,3290152,Haii,99.30%,114281,101,6476,53,1042,777
1738,cl,1521035,Jok3r,99.10%,53963,100,6475,37,799,810
1739,us,5690455,GGdub,98.94%,51995,100,6474,23,307,874
1740,br,3553476,Asthurias,98.97%,64009,100,6473,57,805,267
1741,de,2183182,Magicmanx,99.12%,93883,101,6473,207,2184,725
1742,kr,6581818,[ CHoRI ],99.16%,34515,100,6472,46,613,558
1743,fi,417431,Souko,98.89%,162645,102,6472,130,1706,1939
1744,ru,3160025,Luda007,98.48%,94042,100,6472,19,445,476
1745,jp,1811271,Arieeru,98.25%,79608,101,6471,499,2366,594
1746,us,1334453,pooptartsonas,99.01%,53409,100,6470,92,695,646
1747,jp,957635,Smilevie,99.11%,88340,101,6470,269,1158,173
1748,au,4999984,overcomplexifii,99.12%,53253,100,6470,19,661,603
1749,ca,980956,Bzer,98.41%,71371,101,6469,437,3625,223
1750,de,2374682,realslim,99.00%,61588,100,6469,55,840,466
1751,hk,632393,24480091,98.91%,30465,100,6468,98,1570,635
1752,pl,5522259,GunOfGaming,98.43%,27495,100,6468,54,517,990
1753,ca,7883418,WakaiYuki,98.01%,50055,100,6468,85,551,543
1754,kr,2292186,qsc20010,98.98%,60635,100,6467,47,898,1132
1755,us,3356256,honey,98.91%,33393,100,6467,133,1326,1166
1756,tw,161270,Reiyoru-,97.87%,85441,100,6466,1441,2419,816
1757,fr,1045281,BoT-Shirt,99.31%,119096,101,6465,165,2210,3006
1758,gb,2316751,Volcanism,99.08%,105671,101,6465,255,1499,653
1759,hu,3727686,Jugment,98.97%,82626,101,6465,44,1011,1096
1760,pl,5814737,Akemi Yume,98.07%,44627,100,6464,24,920,763
1761,us,6585952,Kitiku,98.55%,37067,100,6463,26,506,424
1762,my,2205376,caleb123456,97.72%,81448,100,6462,12,462,305
1763,sg,5138193,Asterix-,96.87%,87551,100,6462,15,747,695
1764,hk,13854,HineX,98.85%,60270,101,6462,123,1740,655
1765,se,6543496,Shibi,99.18%,49706,100,6462,134,909,916
1766,cn,466736,chenwu,99.47%,48319,101,6461,544,2628,677
1767,jp,7225287,yureruyureru,98.61%,4249,98,6460,7,173,322
1768,cn,2047132,aqing1717,96.85%,78432,100,6460,7,1377,1092
1769,at,3074197,Kizan,99.08%,57364,100,6460,70,785,322
1770,at,953405,novaaa,99.02%,123951,102,6460,579,5039,1413
1771,ca,1301770,Yushi,99.45%,40085,100,6458,657,836,8
1772,ar,5038837,zDevor,99.19%,54166,100,6458,48,519,275
1773,at,5487179,Xyhalion,98.69%,69281,100,6457,23,763,732
1774,id,4250902,- Ash Blake -,99.50%,32602,100,6457,63,469,624
1775,fi,3632016,TB 358,99.01%,89681,101,6456,72,1363,1504
1776,us,4909088,Qapitol,99.59%,98584,100,6454,169,344,848
1777,tr,2947405,Ekin,98.04%,28614,100,6453,31,279,284
1778,fi,4399623,Deadpool,98.88%,77428,101,6453,583,1671,1076
1779,cn,3690465,szcsx2,98.01%,9799,98,6452,20,615,298
1780,ca,8385190,ArtilleryFred,99.21%,21915,100,6452,29,261,226
1781,pl,3090187,NexT50,98.55%,45828,100,6452,68,682,231
1782,de,4092428,-AnatA-,98.77%,50655,100,6450,22,516,464
1783,kr,3137188,[Byul_Ha],98.08%,80120,100,6450,8,695,892
1784,fi,3937175,Plomppa,99.23%,108471,100,6449,3414,1456,425
1785,jp,3511138,yuzu,99.02%,11828,99,6447,35,310,315
1786,ca,2808267,MadeInChina,99.38%,48863,100,6447,80,349,449
1787,nz,1175528,TCN,99.37%,109790,101,6447,251,1029,1743
1788,hu,2015300,_verto_,99.02%,61391,101,6446,66,2321,1256
1789,uy,5522789,Athenai,99.04%,75540,100,6446,24,437,523
1790,pl,5170627,Vexisu,98.66%,45858,100,6445,11,456,359
1791,us,2367616,melloe,98.83%,47331,100,6445,8,643,714
1792,ru,3068520,DarkwildDuck,98.93%,56221,100,6444,90,1228,956
1793,us,2415565,Clockwork,99.39%,117746,101,6444,461,848,873
1794,tw,1593180,XzCraftP,99.01%,15824,100,6443,61,517,457
1795,fr,2993901,[ Lusso-Kun ],98.83%,47188,100,6442,129,1218,1725
1796,br,4262756,Cubsphere,99.62%,55704,100,6442,62,791,620
1797,us,3215546,cappuChino,95.10%,77231,100,6442,0,528,409
1798,ca,5077396,Cubic,98.39%,40653,100,6442,37,873,652
1799,jp,1249737,Karube,99.57%,149306,101,6442,2220,2074,852
1800,jp,3650145,Asahina Momoko,99.29%,76566,101,6441,50,889,904
1801,tw,6216404,HeavenEGHD,99.29%,46641,100,6440,83,554,564
1802,jp,772107,Suimmy,98.31%,90664,101,6440,125,1814,849
1803,au,3423039,ibrocky,98.56%,62996,100,6439,44,1114,861
1804,it,2885130,KKale,98.48%,14762,99,6439,3,323,558
1805,th,521841,Haruko-,98.25%,37124,100,6439,37,505,280
1806,pl,2696838,emilow12,98.58%,69577,100,6439,20,634,783
1807,us,3068116,Yuki Shizuku,98.89%,63873,102,6437,234,4705,2276
1808,jp,2200661,Snoop Dogg,99.09%,48838,100,6437,123,2068,1498
1809,nl,2486763,tastynub,99.00%,75358,100,6435,149,1739,1715
1810,kr,2906465,SoilAnt9524,98.61%,25308,100,6435,71,941,780
1811,fi,2280009,viola d amore,98.54%,45999,100,6435,50,1061,557
1812,es,4274726,adrilolo9,99.08%,84297,100,6435,49,958,452
1813,us,4718170,yaboytanner,98.31%,50610,100,6435,19,830,1233
1814,pe,3864523,Deed,99.19%,21249,100,6434,45,527,228
1815,au,3325859,Mao-sama,98.74%,52358,100,6434,13,527,576
1816,au,3806706,iOniigiri,98.25%,34435,100,6434,19,590,508
1817,kr,1263171,Alpinum,98.89%,14244,100,6433,12,390,769
1818,fr,5783315,Carbone,98.62%,52728,100,6433,134,1329,665
1819,cn,448316,hard to freeze,99.07%,127397,102,6431,196,3775,889
1820,se,6494756,Nadfee,99.31%,34965,100,6431,39,507,418
1821,de,207967,Taikuta,98.81%,71939,100,6431,165,1532,759
1822,ro,3594509,-KazZzee-,98.72%,65367,100,6431,103,1511,886
1823,kr,4483245,AR10,99.23%,36400,100,6431,44,1121,1201
1824,tw,2815485,judo7788,99.36%,22176,100,6430,59,453,18
1825,nz,2358072,cabbage,98.92%,68895,100,6430,56,749,1073
1826,cn,2447066,Kuuki ToRa,98.51%,60287,100,6430,38,1095,419
1827,ar,2714188,Ajo Joestar,99.29%,102677,102,6429,807,2762,814
1828,vn,6426912,CptAncient,97.21%,38256,100,6429,23,437,452
1829,us,2381438,Zrky,99.36%,44307,100,6429,74,882,702
1830,de,2028641,Shunsuke,98.73%,45226,100,6428,100,923,441
1831,us,4349974,BlueCrystal004,98.75%,33668,100,6427,34,410,490
1832,il,3493078,Bladma,98.48%,40076,100,6427,53,581,827
1833,ru,5187671,wqewqrkwqrjm,98.43%,52291,100,6426,50,730,751
1834,kr,1336437,gusrua123,98.52%,44128,100,6426,55,1618,611
1835,jp,1396015,Last SSS,99.11%,61443,101,6425,528,2288,863
1836,us,6462592,MrFluffy,98.79%,39984,100,6425,13,450,560
1837,jp,4991744,chokma,98.92%,15656,99,6425,46,297,152
1838,ca,4268722,Falling Snow,99.11%,29073,100,6424,149,798,941
1839,us,3229391,Bowzaa,98.78%,73469,100,6423,38,965,771
1840,kr,2659965,Danbal_Sarang,98.74%,50238,100,6422,42,780,259
1841,ca,2116792,FreeSongs,99.13%,54924,100,6422,125,1650,743
1842,us,7335841,joKing,98.88%,32531,100,6419,92,1528,724
1843,sg,1868745,moosepi,99.14%,91449,101,6419,156,1694,1338
1844,jp,6690651,nr_pm,99.09%,63836,100,6419,57,502,413
1845,sg,3534256,AcevZ,97.54%,34902,100,6418,23,697,568
1846,us,7162208,Cul De Sac,92.50%,35033,100,6418,5,226,228
1847,us,5393042,Tem,98.40%,21071,100,6417,37,325,563
1848,cn,2382258,N a n a m i,98.23%,61219,100,6416,38,1107,726
1849,jp,1215045,Alecto,99.27%,68722,100,6416,53,641,318
1850,tw,3163495,TNGStorM,98.47%,76428,100,6416,19,669,367
1851,jp,2157750,Nagicho-,98.69%,113313,101,6415,86,1908,401
1852,ru,5100305,vetochka,99.08%,66294,101,6414,28,915,1014
1853,be,345516,Yentis,99.20%,44797,100,6413,164,2258,895
1854,de,7060866,LukenSkyne,99.39%,13563,100,6413,117,530,247
1855,uy,5218320,RubyObrer,98.82%,86976,100,6411,48,804,562
1856,ar,825712,Graphite Edge,99.10%,149484,101,6411,260,2720,1089
1857,cn,1367313,mokoro,99.51%,34924,100,6411,386,1235,390
1858,us,7075211,v3Rii,97.40%,27134,99,6411,8,276,398
1859,us,3495084,Construct,98.45%,35423,100,6411,7,217,269
1860,de,2417616,Keksbla,98.42%,60019,100,6411,79,1083,1240
1861,pl,3286679,Sanko,98.84%,75864,100,6410,57,734,556
1862,mx,3431380,Id_Beat,99.20%,104251,103,6410,5243,11258,318
1863,fi,2954624,Zolicci,98.65%,72736,101,6409,5,437,614
1864,it,3395214,-Ray,99.42%,104843,101,6409,294,587,145
1865,cn,1039355,BtCCCY,99.13%,2522,95,6409,7,47,21
1866,br,3304114,Mut4nte,98.51%,65787,100,6408,22,376,530
1867,ar,2959973,Leupoi,99.11%,89288,101,6408,106,1713,942
1868,gb,4652940,mushipi,99.59%,58260,100,6407,146,751,754
1869,de,4751678,[ -Ichor- ],98.76%,97205,100,6407,23,825,895
1870,es,6437445,Fichi,97.52%,84509,100,6405,92,609,464
1871,th,1663496,Aink,98.99%,111095,102,6405,534,3123,825
1872,us,3741333,Setsuna,98.98%,57634,100,6404,31,924,326
1873,cn,2163643,Aomi Maika,99.18%,65048,100,6404,22,578,418
1874,ca,2980681,bubbagumperson,98.94%,56265,100,6403,220,1199,1739
1875,jp,6582775,apprin,99.36%,51010,100,6402,48,549,651
1876,de,1274825,SaD,99.27%,99348,102,6400,250,2040,1329
1877,pl,4652798,Trivium,97.72%,68253,100,6399,27,691,610
1878,hk,6325161,pocky310,97.09%,52811,100,6399,47,880,1288
1879,kr,4616681,Vacation,97.86%,35348,100,6398,12,596,463
1880,ru,2944014,Shanmore,99.37%,87400,101,6397,5494,1613,1173
1881,de,7037315,NameAcht,98.01%,43572,100,6396,10,422,910
1882,de,4600508,amdras,99.44%,49906,100,6395,48,593,348
1883,de,2675039,Cilly,99.26%,80430,101,6395,480,3827,468
1884,cn,4470787,Marry,98.80%,50144,101,6395,43,962,679
1885,sg,410238,kepel,98.85%,62993,100,6394,38,541,840
1886,ru,3235892,YaVOR,97.84%,52682,100,6394,72,1026,678
1887,cn,3266273,IA_Clover,99.65%,27506,100,6392,54,719,634
1888,cn,766468,yorsk,98.74%,137009,101,6392,146,1845,1029
1889,us,573722,samplefish,99.27%,112209,101,6392,235,2063,1169
1890,de,3737611,Fl0nka,99.16%,37537,100,6392,176,583,1011
1891,cn,4577393,Kagami Hekiru,98.77%,28730,100,6392,12,337,218
1892,pt,3272012,PedroLipton,98.90%,46380,100,6391,208,1806,948
1893,us,2528325,Ishkiz,99.09%,86249,102,6391,1223,2445,1694
1894,se,3252858,alfred,99.30%,66396,100,6391,60,706,787
1895,de,6499356,salkin,98.40%,39738,100,6391,72,545,396
1896,ca,2101950,Totoro,99.31%,36144,100,6391,57,680,304
1897,us,4010927,Grimblee,99.46%,59395,100,6391,352,991,1252
1898,us,649733,Jaitonat,99.25%,154365,101,6391,82,797,1315
1899,pl,4720880,- Sana -,98.92%,92437,100,6391,115,820,553
1900,pl,2924415,wojciooo,98.61%,68574,100,6390,46,886,693
1901,ee,2190588,Hakurai,99.14%,124110,100,6390,61,793,1027
1902,cl,2456443,[Diego],97.85%,25961,98,6390,27,402,450
1903,sk,6553338,iCurse557,99.07%,37677,100,6389,10,388,734
1904,tw,1572035,-RInx-,99.04%,81846,101,6389,155,1787,523
1905,us,4710974,LosingCrayon,99.70%,86900,100,6389,1474,279,831
1906,de,4557339,[ Kratos ],99.50%,51601,100,6389,40,455,969
1907,us,3899112,Daqi,97.90%,30214,100,6388,7,247,661
1908,fr,2281719,-Kryu-,98.20%,54706,100,6388,79,805,861
1909,us,3161312,SloppySeal,98.69%,47677,100,6388,39,827,430
1910,fr,6189031,BaD MonsterZ,98.03%,76901,100,6388,86,888,724
1911,tw,3088207,[ Miku Yuuto ],97.88%,63399,100,6388,54,1367,972
1912,us,4950536,Frostt,99.06%,53816,100,6388,15,244,419
1913,se,616034,iaceo,98.80%,83161,102,6388,282,1738,683
1914,us,1998030,Treekii,99.10%,75183,100,6386,155,1198,770
1915,ca,3535601,snowbliss,97.99%,92884,100,6386,73,441,678
1916,jp,1468578,Lita,99.39%,26468,100,6385,265,1279,651
1917,de,1834131,patch,99.05%,55417,100,6385,15,553,601
1918,jp,3162741,aoto0813,98.77%,54687,100,6384,47,376,573
1919,cn,6703655,PandaCattle,97.37%,60254,100,6384,12,349,293
