rank,country,uid,name,accuracy,play count,level,pp,SS,S,A
1701,us,3491714,[ Andy ],99.18%,33736,99,6499,34,391,656
1702,jp,930825,mukachu,99.18%,161304,102,6498,325,1972,1068
1703,us,1917516,Arkamy,99.28%,53587,100,6497,171,1210,822
1704,ru,5968647,OneRing,98.91%,67328,100,6497,458,1969,2108
1705,ca,1703089,Coolgav,98.75%,65999,100,6496,75,1190,1413
1706,us,4594034,Sephie,98.89%,39096,100,6495,33,592,683
1707,jp,4474167,Logless,99.06%,48001,100,6495,145,1471,763
1708,cn,3139364,[Joseph Jostar],99.02%,31986,100,6494,12,692,693
1709,de,3812981,Fluffy Tiger,98.96%,49169,100,6494,47,513,485
1710,nl,2080000,Remco,98.48%,93155,100,6494,86,385,491
1711,de,1002855,Zaeltrigger,98.33%,67198,101,6493,29,1868,884
1712,us,927854,Raiho,95.73%,75090,100,6493,136,930,764
1713,de,889150,Lnea,99.14%,61795,100,6492,103,797,728
1714,cn,1977383,MeiMei QAQ,99.38%,47794,101,6492,256,2447,239
1715,ca,5283210,ThePonite,98.97%,45021,100,6492,42,420,899
1716,nl,3789276,HighTec,99.16%,34548,100,6491,40,527,655
1717,kr,1188125,Prism,98.82%,57990,101,6490,827,4325,464
1718,be,4304535,Brunolt101,99.24%,32862,100,6489,246,1988,440
1719,ca,3712319,AppleKruit,98.54%,60232,100,6487,235,267,151
1720,hk,5740191,KGaryry,99.35%,28164,100,6487,75,774,669
1721,fr,2329184,[Haku],98.70%,41215,100,6486,72,1183,1362
1722,mx,2308331,[Chrono],99.02%,54744,101,6486,42,1595,786
1723,no,4302206,Trygve,99.14%,39280,100,6485,66,570,1166
1724,mx,4984632,-Babixz-,98.75%,100447,101,6484,81,1849,1143
1725,cn,1144105,Icinose Rika,98.63%,68207,100,6484,8,607,781
1726,cn,4764671,AlexXerox,97.82%,90532,101,6484,45,1157,1091
1727,kr,4399129,mokia-,91.37%,39814,100,6484,0,236,344
1728,nl,640611,Kyshiro,98.77%,73138,100,6484,140,1658,713
1729,au,792176,Aloha,99.55%,68089,101,6483,325,1499,756
1730,jp,1390623,Unknown,99.17%,28198,100,6482,73,688,324
1731,hk,6325161,pocky310,97.28%,52936,100,6482,47,888,1300
1732,au,5053393,Lagel,98.76%,52176,100,6481,54,864,751
1733,us,3747046,Ceoxity,98.79%,62003,100,6481,92,1061,709
1734,br,3312720,tfg50,99.65%,78799,101,6481,247,1142,980
1735,fi,417431,Souko,98.91%,162787,102,6481,130,1706,1944
1736,ua,8127948,-Shinryaku-,99.16%,37891,100,6480,197,1198,579
1737,de,3993236,Zuness,99.04%,79810,100,6480,433,2018,995
1738,sg,2922482,Raen,99.12%,36597,100,6479,105,1279,887
1739,fr,1763720,Kyalo,98.46%,125840,100,6479,124,1533,807
1740,hr,3402962,imyoosk,99.08%,34202,100,6478,92,768,565
1741,mx,5942615,E n d,99.09%,59068,100,6478,138,739,516
1742,at,1371974,Teppichreini,97.79%,96687,100,6478,448,857,1306
1743,gb,4045400,Dag,99.11%,71719,100,6477,46,686,1156
1744,de,932342,Michi,98.89%,109134,101,6477,109,1590,727
1745,fr,2281719,-Kryu-,98.29%,55022,100,6477,79,809,865
1746,de,3290152,Haii,99.30%,114625,101,6476,53,1043,782
1747,de,3138733,ukod,98.65%,87860,100,6476,21,717,543
1748,cl,1521035,Jok3r,99.10%,54028,100,6475,37,799,810
1749,us,5690455,GGdub,98.94%,51995,100,6474,23,307,874
1750,br,3553476,Asthurias,98.97%,64009,100,6473,57,805,267
1751,de,2183182,Magicmanx,99.12%,93925,101,6473,207,2185,725
1752,ca,7883418,WakaiYuki,98.02%,50365,100,6472,85,552,545
1753,kr,6581818,[ CHoRI ],99.16%,34520,100,6472,46,613,559
1754,ru,3160025,Luda007,98.48%,94042,100,6472,19,445,476
1755,jp,1811271,Arieeru,98.25%,79608,101,6471,499,2366,594
1756,us,1334453,pooptartsonas,99.01%,53409,100,6470,92,695,646
1757,jp,957635,Smilevie,99.11%,88340,101,6470,269,1158,173
1758,au,4999984,overcomplexifii,99.12%,53297,100,6470,19,661,604
1759,us,6585952,Kitiku,98.53%,37182,100,6470,26,507,425
1760,pl,5522259,GunOfGaming,98.43%,27593,100,6469,54,518,992
1761,ca,980956,Bzer,98.41%,71372,101,6469,437,3625,223
1762,de,2374682,realslim,99.00%,61588,100,6469,55,840,466
1763,hk,632393,24480091,98.91%,30465,100,6468,98,1570,635
1764,de,4092428,-AnatA-,98.75%,50859,100,6468,22,518,465
1765,kr,2292186,qsc20010,98.98%,60859,100,6467,47,898,1134
1766,us,3356256,honey,98.91%,33393,100,6467,133,1326,1166
1767,fr,1045281,BoT-Shirt,99.31%,119096,101,6465,165,2210,3006
1768,gb,2316751,Volcanism,99.08%,105755,101,6465,255,1499,656
1769,hu,3727686,Jugment,98.97%,82680,101,6465,44,1011,1098
1770,pl,5814737,Akemi Yume,98.07%,44682,100,6464,24,920,763
1771,kr,3137188,[Byul_Ha],98.12%,80216,100,6463,8,696,892
1772,my,2205376,caleb123456,97.72%,81448,100,6462,12,462,305
1773,sg,5138193,Asterix-,96.87%,87551,100,6462,15,747,695
1774,se,6543496,Shibi,99.18%,49890,100,6462,134,909,917
1775,hk,13854,HineX,98.85%,60319,101,6462,123,1740,658
1776,cn,466736,chenwu,99.47%,48319,101,6461,544,2628,677
1777,at,3074197,Kizan,99.08%,57480,100,6460,70,785,323
1778,cn,2047132,aqing1717,96.85%,78440,100,6460,7,1377,1092
1779,at,953405,novaaa,99.02%,124037,102,6460,579,5039,1421
1780,ca,8385190,ArtilleryFred,99.20%,21986,100,6459,29,261,229
1781,ca,1301770,Yushi,99.45%,40105,100,6458,657,837,8
1782,ar,5038837,zDevor,99.19%,54493,100,6458,48,520,277
1783,at,5487179,Xyhalion,98.69%,69380,100,6457,23,763,732
1784,id,4250902,- Ash Blake -,99.50%,32602,100,6457,63,469,624
1785,fi,3632016,TB 358,99.01%,89750,101,6456,72,1364,1505
1786,nz,1175528,TCN,99.36%,110450,101,6455,251,1029,1752
1787,us,4909088,Qapitol,99.59%,98884,100,6454,169,345,850
1788,tr,2947405,Ekin,98.04%,28638,100,6453,31,279,284
1789,fi,4399623,Deadpool,98.88%,77428,101,6453,583,1671,1076
1790,au,1904653,NH2-Suika,99.19%,8742,99,6453,29,309,493
1791,cn,3690465,szcsx2,98.01%,9799,98,6452,20,615,298
1792,pl,3090187,NexT50,98.55%,45828,100,6452,68,682,231
1793,fi,3937175,Plomppa,99.23%,108501,100,6449,3414,1457,425
1794,jp,3511138,yuzu,99.02%,11828,99,6447,35,310,315
1795,fi,2767208,Tomaatti,99.32%,77145,100,6447,142,873,1034
1796,ca,2808267,MadeInChina,99.38%,48863,100,6447,80,349,449
1797,hu,2015300,_verto_,99.02%,61559,101,6447,67,2332,1258
1798,uy,5522789,Athenai,99.04%,75630,100,6446,24,437,526
1799,pl,5170627,Vexisu,98.66%,45895,100,6445,11,456,359
1800,us,2367616,melloe,98.83%,47488,100,6445,8,644,714
1801,ru,3068520,DarkwildDuck,98.93%,56221,100,6444,90,1228,956
1802,us,2415565,Clockwork,99.39%,117746,101,6444,461,848,873
1803,tw,1593180,XzCraftP,99.01%,15824,100,6443,61,517,457
1804,uy,5218320,RubyObrer,98.79%,87341,100,6443,47,807,565
1805,au,3423039,ibrocky,98.56%,63220,100,6443,44,1115,861
1806,ca,5077396,Cubic,98.39%,40722,100,6443,37,873,654
1807,fr,2993901,[ Lusso-Kun ],98.83%,47223,100,6442,129,1218,1728
1808,br,4262756,Cubsphere,99.62%,55728,100,6442,62,791,620
1809,us,3215546,cappuChino,95.10%,77231,100,6442,0,528,409
1810,jp,1249737,Karube,99.57%,149325,101,6442,2220,2074,854
1811,au,5978907,Ezipie,98.27%,84665,100,6442,2,484,531
1812,jp,3650145,Asahina Momoko,99.29%,76566,101,6441,50,889,904
1813,tw,6216404,HeavenEGHD,99.29%,46662,100,6441,83,557,566
1814,jp,772107,Suimmy,98.31%,90664,101,6440,125,1814,849
1815,it,2885130,KKale,98.48%,14762,99,6439,3,323,558
1816,kr,2906465,SoilAnt9524,98.62%,25381,100,6439,71,942,788
1817,th,521841,Haruko-,98.25%,37124,100,6439,37,505,280
1818,pl,2696838,emilow12,98.58%,69631,100,6439,20,635,783
1819,us,3068116,Yuki Shizuku,98.89%,63873,102,6437,234,4705,2276
1820,jp,2200661,Snoop Dogg,99.09%,48846,100,6437,123,2068,1499
1821,nl,2486763,tastynub,99.00%,75360,100,6435,149,1739,1715
1822,fi,2280009,viola d amore,98.54%,45999,100,6435,50,1061,557
1823,es,4274726,adrilolo9,99.08%,84297,100,6435,49,958,452
1824,us,4718170,yaboytanner,98.31%,50654,100,6435,19,830,1235
1825,pe,3864523,Deed,99.19%,21258,100,6434,45,527,228
1826,au,3325859,Mao-sama,98.74%,52362,100,6434,13,527,576
1827,au,3806706,iOniigiri,98.25%,34435,100,6434,19,590,508
1828,fr,5783315,Carbone,98.62%,52779,100,6433,134,1329,667
1829,kr,1263171,Alpinum,98.89%,14244,100,6433,12,390,769
1830,cn,448316,hard to freeze,99.07%,127478,102,6431,196,3778,891
1831,se,6494756,Nadfee,99.31%,34965,100,6431,39,507,418
1832,de,207967,Taikuta,98.81%,72113,100,6431,165,1537,759
1833,kr,4483245,AR10,99.23%,36450,100,6431,44,1123,1205
1834,ro,3594509,-KazZzee-,98.72%,65367,100,6431,103,1511,886
1835,vn,6426912,CptAncient,97.21%,38415,100,6430,23,446,454
1836,tw,2815485,judo7788,99.36%,22193,100,6430,59,453,18
1837,nz,2358072,cabbage,98.92%,68955,100,6430,56,750,1074
1838,cn,2447066,Kuuki ToRa,98.51%,60287,100,6430,38,1095,419
1839,ar,2714188,Ajo Joestar,99.29%,102677,102,6429,807,2762,814
1840,us,2381438,Zrky,99.36%,44307,100,6429,74,882,702
1841,de,2028641,Shunsuke,98.73%,45226,100,6428,100,923,441
1842,us,4349974,BlueCrystal004,98.75%,33700,100,6427,34,410,492
1843,il,3493078,Bladma,98.48%,40076,100,6427,53,581,827
1844,ru,5187671,wqewqrkwqrjm,98.43%,52304,100,6426,50,730,751
1845,us,7162208,Cul De Sac,92.45%,35171,100,6426,5,226,227
1846,kr,1336437,gusrua123,98.52%,44128,100,6426,55,1618,611
1847,jp,1396015,Last SSS,99.11%,61443,101,6425,528,2288,863
1848,be,345516,Yentis,99.22%,44911,100,6425,164,2263,914
1849,us,6462592,MrFluffy,98.79%,39990,100,6425,13,450,560
1850,jp,4991744,chokma,98.92%,15675,99,6425,46,297,152
1851,ca,4268722,Falling Snow,99.11%,29073,100,6424,149,798,941
1852,us,3229391,Bowzaa,98.78%,73469,100,6423,38,965,771
1853,kr,2659965,Danbal_Sarang,98.74%,50243,100,6422,42,780,259
1854,ca,2116792,FreeSongs,99.13%,54924,100,6422,125,1650,743
1855,ar,2959973,Leupoi,99.09%,89340,101,6420,106,1713,944
1856,us,7335841,joKing,98.88%,32600,100,6419,92,1531,726
1857,sg,1868745,moosepi,99.14%,91532,101,6419,156,1695,1340
1858,jp,6690651,nr_pm,99.09%,63947,100,6419,57,502,414
1859,sg,3534256,AcevZ,97.54%,34902,100,6418,23,697,568
1860,de,3737611,Fl0nka,99.17%,37900,100,6418,176,587,1015
1861,cn,2382258,N a n a m i,98.23%,61219,100,6416,38,1107,726
1862,jp,1215045,Alecto,99.27%,68722,100,6416,53,641,318
1863,tw,3163495,TNGStorM,98.47%,76428,100,6416,19,669,367
1864,jp,2157750,Nagicho-,98.69%,113313,101,6415,86,1908,401
1865,ru,5100305,vetochka,99.08%,66744,101,6414,28,916,1017
1866,pl,2924415,wojciooo,98.61%,68642,100,6413,46,886,696
1867,de,7060866,LukenSkyne,99.39%,13626,100,6413,117,531,247
1868,fr,6189031,BaD MonsterZ,98.12%,77154,100,6411,86,891,728
1869,de,4751678,[ -Ichor- ],98.77%,97451,100,6411,23,828,896
1870,ar,825712,Graphite Edge,99.10%,149484,101,6411,260,2720,1089
1871,cn,1367313,mokoro,99.51%,34924,100,6411,386,1235,390
1872,us,7075211,v3Rii,97.40%,27144,99,6411,8,276,398
1873,us,3495084,Construct,98.45%,35471,100,6411,7,217,269
1874,de,2417616,Keksbla,98.42%,60047,100,6411,79,1083,1241
1875,pl,3286679,Sanko,98.84%,75877,100,6410,57,734,556
1876,mx,3431380,Id_Beat,99.20%,104343,103,6410,5249,11270,319
1877,fi,2954624,Zolicci,98.65%,72795,101,6409,5,437,614
1878,it,3395214,-Ray,99.42%,104858,101,6409,294,587,145
1879,cn,1039355,BtCCCY,99.13%,2522,95,6409,7,47,21
1880,br,3304114,Mut4nte,98.51%,65795,100,6408,22,377,530
1881,gb,4652940,mushipi,99.59%,58264,100,6407,146,751,754
1882,us,3989765,aster11,98.83%,62950,100,6406,53,866,1187
1883,de,7037315,NameAcht,97.99%,43685,100,6405,10,423,911
1884,es,6437445,Fichi,97.52%,84785,100,6405,92,609,464
1885,th,1663496,Aink,98.99%,111095,102,6405,534,3123,825
1886,us,3741333,Setsuna,98.98%,57634,100,6404,31,924,326
1887,cn,2163643,Aomi Maika,99.18%,65048,100,6404,22,578,418
1888,ca,2980681,bubbagumperson,98.94%,56290,100,6403,220,1199,1741
1889,jp,6582775,apprin,99.36%,51096,100,6402,48,549,651
1890,nz,5580057,Slowest,98.80%,77921,100,6401,91,656,456
1891,de,1274825,SaD,99.27%,99348,102,6400,250,2040,1329
1892,pl,4652798,Trivium,97.72%,68415,100,6399,27,692,611
1893,kr,4616681,Vacation,97.86%,35348,100,6398,12,596,463
1894,us,2528325,Ishkiz,99.10%,86485,102,6397,1224,2452,1699
1895,ru,2944014,Shanmore,99.37%,87400,101,6397,5494,1613,1173
1896,de,4600508,amdras,99.44%,49906,100,6395,48,593,348
1897,de,2675039,Cilly,99.26%,80430,101,6395,480,3827,468
1898,cn,4470787,Marry,98.80%,50176,101,6395,44,964,680
1899,sg,410238,kepel,98.85%,62993,100,6394,38,541,840
1900,cl,2456443,[Diego],97.85%,26110,98,6394,27,403,451
1901,ru,3235892,YaVOR,97.84%,52683,100,6394,72,1025,678
1902,ee,2190588,Hakurai,99.14%,124457,100,6394,61,796,1030
1903,cn,3266273,IA_Clover,99.65%,27506,100,6392,54,719,634
1904,cn,766468,yorsk,98.74%,137009,101,6392,146,1845,1029
1905,us,573722,samplefish,99.27%,112235,101,6392,235,2064,1169
1906,us,4010927,Grimblee,99.46%,59851,100,6392,353,999,1260
1907,jp,3162741,aoto0813,98.78%,54806,100,6392,47,378,574
1908,cn,4577393,Kagami Hekiru,98.77%,28931,100,6392,12,338,218
1909,pl,4720880,- Sana -,98.92%,92691,100,6392,115,822,557
1910,pt,3272012,PedroLipton,98.90%,46390,100,6391,208,1806,948
1911,se,3252858,alfred,99.30%,66480,100,6391,60,706,789
1912,de,6499356,salkin,98.40%,39775,100,6391,72,545,396
1913,ca,2101950,Totoro,99.31%,36144,100,6391,57,680,304
1914,sk,6553338,iCurse557,99.07%,37771,100,6391,10,389,735
1915,us,649733,Jaitonat,99.25%,154365,101,6391,82,797,1315
1916,tw,1572035,-RInx-,99.04%,81853,101,6389,155,1787,523
1917,us,4710974,LosingCrayon,99.70%,86900,100,6389,1474,279,831
1918,us,3899112,Daqi,97.90%,30257,100,6389,7,249,659
1919,us,3161312,SloppySeal,98.69%,47677,100,6388,39,827,430
1920,de,7256816,Jaime,98.66%,50079,100,6388,21,374,468
1921,tw,3088207,[ Miku Yuuto ],97.88%,63414,100,6388,54,1367,973
1922,us,4950536,Frostt,99.06%,53900,100,6388,15,244,419
1923,se,616034,iaceo,98.80%,83161,102,6388,282,1738,682
1924,id,4047089,MoeTan01,97.84%,26325,96,6387,5,117,85
1925,us,1998030,Treekii,99.10%,75186,100,6386,155,1198,771
1926,ca,3535601,snowbliss,97.99%,92939,100,6386,73,441,679
1927,de,4557339,[ Kratos ],99.50%,51649,100,6386,40,455,970
1928,de,3347903,DukeOfDoom,98.98%,35863,100,6386,20,557,751
1929,jp,6965936,TcnKZLy,98.55%,47634,100,6386,298,670,551
1930,jp,1468578,Lita,99.39%,26468,100,6385,265,1279,651
1931,ru,6952125,Sad Senpie,98.78%,36849,100,6384,69,765,1016
1932,ru,5890019,linkos,99.26%,52589,100,6384,48,341,463
1933,cn,6703655,PandaCattle,97.37%,60254,100,6384,12,349,293
1934,de,2106445,[TMF] - Gisi,98.53%,56185,100,6383,70,1327,524
1935,kr,7403100,Sophy,99.16%,15132,100,6382,101,233,78
1936,de,1328939,Tobu,98.39%,96800,101,6382,63,1819,908
1937,tw,1613663,Niki-,98.82%,42109,100,6382,40,1209,390
1938,vn,4347191,SakiZ,98.96%,102117,100,6382,222,568,204
1939,ca,5152999,ricecustomer,99.28%,35188,100,6380,55,585,453
1940,es,3938945,Widelux13,97.96%,72980,100,6380,114,836,1397
1941,nl,3577226,Muukeh,99.48%,43559,100,6379,170,787,1475
1942,us,2714117,Youkai,99.11%,95126,101,6377,163,1088,604
1943,cn,938409,Hentomi,98.33%,102255,102,6376,341,5326,550
1944,us,6551312,kimchii42,99.19%,16618,100,6375,15,154,193
1945,us,3139598,qwr,98.91%,45876,100,6375,166,2153,668
1946,se,3303802,filsdelmao,98.76%,32795,100,6373,92,497,536
1947,se,2188481,Physalis,98.72%,105746,101,6371,19,1154,1193
1948,gb,3603354,Kratos,98.52%,50598,100,6371,27,966,1154
1949,cn,2704495,Wind THking,99.38%,68206,101,6371,252,2365,442
1950,hk,6032386,NoSanity420,98.36%,29617,100,6369,2,350,529
1951,cn,2788605,chinmeitou,98.69%,50601,100,6369,101,661,536
1952,de,6914639,Ashes,99.45%,65705,100,6369,42,322,308
1953,ru,4248481,Meniwa,97.99%,28997,100,6369,7,293,315
1954,au,5137051,Stylez521,99.31%,17793,100,6369,58,486,750
1955,de,2057457,Wales,98.49%,96195,101,6368,136,2080,1361
1956,cl,2197761,Kanwa,98.52%,43155,100,6368,44,441,314
1957,jp,5336065,ryufeseed,98.17%,74775,101,6368,21,1786,1158
1958,pl,3775259,swtk,98.82%,82958,100,6367,38,788,594
1959,br,3232699,Yuki Elison,99.34%,93231,101,6367,177,1632,1222
1960,us,5142960,-Lolisim-,99.33%,36655,100,6367,68,653,475
1961,pl,2194763,Antares-,98.81%,77526,100,6366,44,874,967
1962,cn,4374631,Aya TenSai,98.95%,40569,100,6366,12,552,845
1963,fr,451786,Hermatis,98.82%,50035,100,6365,42,1106,972
1964,jp,2547297,Narupo,98.77%,119098,100,6364,67,1497,1054
1965,us,2710169,- Akiyama Mio -,99.19%,28221,100,6363,54,640,288
1966,kw,4601372,_Toshi,98.11%,50234,100,6363,20,355,411
1967,gb,4110225,Mykaterasu,99.57%,46284,100,6363,1032,1885,1113
1968,br,3955590,- Kaizen -,99.18%,59254,100,6362,61,1066,687
1969,cn,5305628,Akaza Akari,99.42%,20732,100,6362,71,455,602
1970,ca,4403287,Maivo,98.71%,49753,100,6362,9,457,454
1971,us,3919417,Laurel,99.00%,48970,100,6362,83,1123,570
1972,ua,1307553,Aka,99.09%,65576,101,6361,308,1721,1085
1973,cn,3394580,phtry,97.33%,40413,100,6361,48,705,492
1974,cn,593887,Hieda_no_Akyu,98.81%,82040,100,6361,54,1585,388
1975,pl,2246417,HKrecords_,98.33%,62105,101,6361,112,1789,731
1976,us,3592149,Kocari,98.95%,26858,100,6360,43,586,377
1977,us,4681410,explosionboom,99.30%,35119,100,6359,51,461,531
1978,fi,6458028,Rewolution,98.98%,89281,101,6359,907,1934,861
1979,us,3394048,Keanu,99.04%,71751,101,6359,217,1310,503
1980,cn,815706,Ringo,99.07%,69883,101,6358,531,6246,130
1981,jp,2704753,Scuderia-,98.91%,133582,102,6358,533,2219,1202
1982,tw,2066374,stanley021039,98.88%,55120,100,6357,41,674,909
1983,lt,4217546,OsuVil,98.78%,35372,100,6356,24,574,609
1984,nl,1800060,Zuffa,98.82%,31904,100,6356,77,1100,1186
1985,kr,2633550,RyuSena,98.43%,54564,100,6355,20,685,948
1986,au,4293965,Nexic-,98.16%,3171,95,6355,2,16,84
1987,ca,1928230,uzzi,98.88%,68352,100,6355,94,1124,632
1988,ru,5731507,Woody11,98.56%,40176,100,6354,25,658,1042
1989,dk,4337359,Emub,98.83%,51380,100,6354,167,899,700
1990,tw,1310471,zxcvbn5647,99.08%,74854,101,6353,69,991,511
1991,de,3959582,kiiro127,98.43%,59175,100,6353,17,440,788
1992,sg,5113874,ChiruChiru,98.57%,34383,100,6352,0,213,397
1993,jp,4576553,Coloone,98.74%,29711,100,6352,35,578,700
1994,fr,5099289,Guiz,98.97%,44085,100,6351,50,607,481
1995,jp,3221705,Satori_TL,99.21%,48301,100,6351,27,657,281
1996,us,4916326,Epiphronn,98.78%,60911,100,6349,42,539,568
1997,ru,1002726,Morbon,99.03%,75130,100,6348,192,1899,815
1998,cn,2190156,Start,97.43%,46427,100,6348,9,947,872
1999,au,1735655,Shyfrit,98.51%,34227,100,6347,0,451,346
2000,kr,4959040,Kawana Subaru,99.23%,60679,100,6347,23,422,642
2001,es,1073575,Rekens,98.86%,55797,100,6345,176,1774,1288
2002,us,689997,captin1,99.07%,46298,101,6345,87,1470,995
2003,ru,689882,Pyroboom,99.13%,124694,101,6345,154,3164,1574
2004,gb,2823272,bandofponies,98.80%,64421,100,6345,72,990,805
2005,ru,3275817,pixeliq,98.68%,94784,101,6344,76,2438,1761
2006,pl,2946481,- Vanilla -,99.35%,46975,100,6342,90,724,434
2007,dk,4536930,DitlevMedOsten,98.24%,34189,100,6342,33,738,506
2008,kr,1218895,Bangom,96.19%,60462,100,6342,16,693,836
2009,lt,4146394,Guminis,98.79%,72391,101,6341,1833,1243,118
2010,us,4362314,LordGeezer,98.62%,29013,100,6341,11,493,609
2011,us,3937562,Yuusuke,98.92%,113823,100,6340,131,748,997
2012,fi,3073332,HK_BLAU,98.72%,32471,100,6340,18,345,451
2013,ru,1270542,[ HKZ ],98.90%,66598,100,6340,2960,824,788
2014,fr,3699735,Chooc,99.27%,23124,100,6339,50,1153,894
2015,fr,3381370,LeeSinOrAfk,99.04%,50550,100,6339,72,732,633
2016,de,2954693,Stjpa,99.19%,70057,100,6339,61,918,974
2017,ca,612898,nick1324,98.94%,31452,100,6339,33,550,597
2018,us,4620465,dudey7ftw,98.43%,19000,100,6338,6,199,421
2019,fr,3925586,Unlucky Team,97.30%,41233,100,6338,9,409,632
2020,ru,1135885,-KCat,98.79%,66448,102,6337,95,1396,647
2021,tr,4489161,Arcamenel,98.88%,48211,100,6337,31,503,273
2022,no,6351962,CatBagasm,96.00%,35875,100,6337,37,712,372
2023,cl,625429,Hiromu,99.05%,17432,100,6337,81,951,1067
2024,ca,2971423,HaruHong,99.35%,50808,100,6337,77,1044,493
2025,cn,2499198,Spring Roll,98.80%,37802,101,6337,91,1610,502
2026,kr,6599882,Sick,98.42%,35373,100,6336,14,580,355
2027,de,5149551,crrwn,98.88%,30623,100,6335,18,506,724
2028,gb,6826036,Squapple,98.90%,24242,100,6334,22,504,370
2029,us,5295272,-o-,97.39%,20747,100,6334,1,241,343
2030,jp,2472934,[D I O],98.88%,11979,100,6334,17,328,22
2031,sk,4731835,Wiped,98.53%,42715,100,6334,43,443,546
2032,jp,4370957,satori1,96.07%,143723,100,6333,0,256,312
2033,ru,895393,_crumbling,96.03%,91653,100,6333,46,951,974
2034,cn,2011247,SwordElf,98.74%,11040,98,6333,2,154,217
2035,jp,1661227,Satellite,98.53%,30863,100,6333,244,2010,404
2036,mx,3786773,kasdeya,98.46%,63190,100,6332,43,1310,676
2037,sg,1200275,jcjc,99.12%,58577,100,6332,26,516,478
2038,ru,2871688,Surton,99.05%,73396,100,6332,85,1474,943
2039,us,3486996,Spartaan,98.93%,82310,100,6332,25,421,855
2040,pl,4863866,Golpad,99.13%,38813,100,6331,93,555,571
2041,de,2409230,Rolada z Miesem,98.76%,26105,100,6330,46,368,353
2042,au,2239767,andii,98.97%,65868,102,6330,232,3814,503
2043,jp,1049467,PM____,98.08%,38648,100,6330,57,1391,502
2044,us,3291472,Squeeble,98.66%,97245,100,6330,27,809,1341
2045,no,3822001,Destroter,99.23%,39314,100,6329,95,651,221
2046,us,3866848,HulbeH,99.04%,95282,100,6329,18,441,1041
2047,ru,6197288,Useful,98.91%,70478,100,6329,124,1076,273
2048,kr,2496412,DarkBisu,99.29%,42481,100,6329,50,597,93
2049,ru,4596400,Poteha,98.79%,87130,100,6328,72,1033,829
2050,ru,5495369,Rewindosc,98.91%,67264,100,6328,49,764,484
2051,it,2690042,Kyuubi,99.82%,99923,101,6328,2396,864,61
2052,tw,4065072,asd741,97.65%,120631,101,6328,47,1254,1018
2053,ca,3716727,AffinityXilentz,98.85%,53519,100,6327,37,564,433
2054,ru,3398715,Starger,99.03%,37549,100,6327,74,764,745
2055,se,5087744,Mapper,97.49%,20271,99,6327,59,339,444
2056,de,3293712,Noshii,98.47%,30417,100,6326,13,616,773
2057,us,4322869,Aknama,97.15%,93947,100,6326,47,365,476
2058,tw,3539384,[ Wen Xuang ],98.84%,82546,100,6326,77,925,876
2059,de,2011593,Dat Unreal,98.99%,64796,100,6325,132,1814,651
2060,jp,1174098,Timelly,99.03%,81804,100,6324,22,1064,911
2061,pl,1794083,Weyland,99.39%,61231,100,6324,163,710,746
2062,dk,4695713,Blezzing,99.50%,48165,101,6324,247,840,544
2063,us,1225459,Kenny,98.93%,102790,101,6324,492,1047,274
2064,us,2635960,[ Raito ],99.38%,61797,100,6324,61,842,684
2065,it,782633,puncia,98.69%,75683,100,6324,90,1118,973
2066,jp,2009479,Near-N,98.08%,11634,97,6323,7,161,395
2067,hk,2803956,MeSuck,98.50%,19082,99,6323,4,188,269
2068,by,4752232,tryonelove,98.79%,54232,100,6323,22,596,602
2069,br,3778766,Sophia,98.96%,37675,100,6323,103,941,862
2070,ru,5652163,Patriot720,98.50%,53807,100,6323,23,451,714
2071,au,3765098,Gwishki,98.23%,28950,100,6321,24,169,204
2072,us,1138435,nrl,98.52%,25284,100,6321,20,1315,1195
2073,tw,712380,adi77715,98.80%,184281,101,6320,151,1899,1566
2074,kr,4068003,Ro Neko,98.53%,30146,100,6320,59,1234,479
2075,it,6096166,TheBlueEight,98.19%,44271,100,6319,42,485,887
2076,no,496424,ivaz,98.68%,82163,100,6319,123,1575,407
2077,jp,870242,Reisea,98.87%,139623,101,6319,122,4333,1164
2078,jp,2726571,Timcanpy,99.21%,47278,101,6318,71,986,681
2079,se,3087159,Bjornfarfar,97.86%,91163,100,6318,25,722,634
2080,sg,1959767,Alacartx,98.48%,111288,101,6318,162,1447,490
2081,kr,4484957,translate,99.32%,44762,100,6318,100,928,731
2082,fi,4086741,- kakku-,98.39%,31130,100,6317,28,629,732
2083,dk,3586373,Decen,99.30%,68129,101,6317,50,1035,1213
2084,il,3376034,Keysama,97.85%,37931,100,6317,46,1019,706
2085,hk,1653277,rinrinB,98.61%,95889,100,6316,28,1321,2381
2086,dk,6090254,Lemmen,99.18%,42727,100,6316,79,741,675
2087,fr,4141918,Thunderfire,98.27%,87786,100,6315,205,816,1017
2088,sa,4734632,[ Umaruun ],99.06%,17999,100,6314,63,422,182
2089,cn,3826301,Light blue,98.98%,35123,100,6313,63,1350,1390
2090,us,4755314,FlashoFoSho,95.97%,52961,100,6313,18,274,389
2091,ie,2479300,Dookie,98.50%,73186,100,6313,21,632,806
2092,us,4737169,- Ryuujou -,98.76%,25417,100,6312,39,524,528
2093,se,6877456,Mentalol,99.55%,69003,100,6312,125,843,607
2094,de,587737,Zetera,99.28%,56024,100,6311,390,1276,695
2095,no,3131461,OnlyBjarne,98.46%,66692,100,6309,18,744,637
2096,ar,2788579,facu2708,99.03%,25928,100,6308,57,518,163
