rank,country,uid,name,accuracy,play count,level,pp,SS,S,A
4957,br,2717309,-Heartless-,97.31%,51769,100,5448,16,1002,506
4958,fr,5105840,ILuKy,98.63%,47971,100,5447,10,469,712
4959,se,4506671,In Vitro,99.22%,42911,100,5447,145,991,1282
4960,us,4322853,kilreff45,98.26%,18784,99,5447,4,312,522
4961,de,4062387,BadAssBook,98.18%,69782,100,5447,50,1033,592
4962,pt,3668125,Zura,98.42%,90453,100,5447,8,824,863
4963,kr,4827950,pppclove29,98.63%,11074,99,5447,14,426,429
4964,no,4623895,xhale,99.12%,52803,100,5446,37,1006,824
4965,tw,1281122,Kirisaki,98.01%,73553,100,5446,19,632,468
4966,cn,4911870,[Kirima Sharo],98.60%,43971,100,5446,5,479,972
4967,th,2554965,redcrosssix,95.36%,29145,100,5446,24,303,375
4968,cn,3275970,lighttoheaven,98.15%,45548,100,5446,5,424,728
4969,fi,4007888,Thumaax,99.14%,44442,100,5445,158,885,722
4970,de,2786054,schicksl,98.74%,65045,101,5445,60,1489,1002
4971,kr,5033017,Sanctus,98.78%,51009,100,5445,254,1311,266
4972,kr,7845894,Ritka,96.98%,19961,99,5445,3,138,112
4973,dk,2697634,Tsubodai,99.13%,44568,100,5445,40,524,760
4974,uy,4665780,Krapy,98.86%,60964,100,5444,53,776,493
4975,us,2234772,S o h,97.39%,27049,100,5444,10,531,920
4976,us,2711174,Yuxzu,98.80%,48581,100,5444,23,954,1112
4977,us,2985815,Shinobu Oshino,99.00%,27267,100,5444,42,626,1035
4978,fi,2747503,Foeni,98.84%,23030,100,5444,22,462,505
4979,kr,6673830,Toumei Dragon,98.27%,58407,100,5444,6,524,394
4980,de,4396005,_Arsai,98.63%,36362,100,5444,30,602,338
4981,ru,6526231,_Freedom,97.25%,59131,100,5444,17,627,684
4982,es,3512687,bules2,98.82%,30639,100,5443,33,484,854
4983,us,4411769,NobodyEpic,98.65%,26976,99,5443,36,421,219
4984,ca,1272642,- Hatsu Koi -,98.97%,51609,100,5443,90,1257,564
4985,at,6211190,Tomaboi,98.58%,42595,99,5443,19,321,935
4986,sa,3586511,Seethe,99.23%,63604,100,5443,46,1414,1293
4987,pl,2130662,imatisu,98.46%,42636,100,5443,12,544,641
4988,mx,5490473,MasterPizza,99.01%,31890,100,5443,71,806,693
4989,de,7002028,[Innocent],99.06%,30282,100,5443,87,407,235
4990,us,6160235,Sytarno,98.43%,45340,100,5442,39,475,688
4991,gb,3836243,IEatCookies,98.42%,65289,100,5442,110,1379,335
4992,cn,863377,zyhaha,97.78%,8564,85,5442,3,74,136
4993,us,4209965,Bonk,99.33%,16094,100,5442,176,308,177
4994,de,3556856,LawL4Ever,98.15%,70630,100,5442,29,758,902
4995,ro,6718789,KyoGobi,99.13%,48235,100,5442,65,700,380
4996,dk,2429098,karrusel,98.39%,19714,100,5441,9,228,353
4997,us,3717888,Trollzorz1337,97.75%,86305,100,5441,81,578,537
4998,ro,6430025,Almyt,98.60%,43746,100,5441,41,547,450
4999,at,3463749,Luziferx1337,95.82%,34981,99,5440,8,200,266
5000,pl,2108996,Phaley,99.36%,48164,100,5440,109,820,208
5001,us,3304342,MKL0615,98.65%,34182,100,5440,54,648,419
5002,hk,1004719,polkksm,98.11%,15018,97,5440,17,470,652
5003,cn,6477247,Curtain_X,98.55%,37499,100,5439,4,686,596
5004,br,2675982,Sevigoth,98.55%,78256,100,5439,345,2226,577
5005,ee,4262861,Karluu,99.31%,38830,100,5439,16,499,1060
5006,ca,3307897,janitoreihil,99.05%,16220,97,5439,1,65,304
5007,fi,2070589,Velociraptori,99.33%,17609,100,5439,88,774,841
5008,de,1327122,EkinoTz,99.36%,26496,100,5439,79,774,873
5009,au,4072703,riotbz,99.11%,35645,100,5439,18,403,359
5010,us,4168144,Avolition,98.55%,31925,100,5438,54,631,444
5011,us,4034149,Zap,98.25%,71379,100,5438,5,199,310
5012,us,2528780,Frolie,98.21%,34205,100,5438,11,587,745
5013,it,4933881,Honjo Kazumi,98.73%,22627,100,5438,24,377,220
5014,fr,4354854,Megalovania,98.35%,23863,100,5438,66,498,483
5015,us,7157951,Trigg,99.00%,59291,100,5437,64,582,441
5016,jp,2627688,HICCA,98.90%,42683,101,5437,515,1606,649
5017,kr,5790521,Dula,98.64%,25286,100,5437,9,768,292
5018,cl,4122111,blindmodz,98.49%,49118,100,5437,19,1206,1248
5019,us,2728802,morcfiz,98.37%,53299,100,5437,15,416,915
5020,ve,3897366,Itasha_S13,97.03%,43625,100,5437,25,504,861
5021,us,2589843,Thankyoubomb,98.68%,31153,100,5437,24,457,436
5022,sk,2668837,edo494,99.20%,27052,100,5437,83,935,418
5023,us,5171995,Ora,98.61%,43408,100,5436,50,660,1132
5024,jp,3854666,HKR,98.03%,24348,100,5436,58,1282,519
5025,sg,3026871,Xinying,98.91%,20712,100,5436,153,838,181
5026,ca,3881305,Linx,98.25%,31008,99,5436,6,111,269
5027,ph,2706715,GitahMuttan,99.28%,101193,100,5435,415,1790,670
5028,dk,7193213,bjornkrage,98.88%,35400,100,5435,56,323,313
5029,kr,5101453,_sinon_,98.80%,16982,100,5435,23,405,481
5030,pl,4352977,NISSAN001,98.60%,31538,100,5435,24,459,334
5031,nl,5939445,GenDoNL,98.61%,51082,100,5435,66,530,749
5032,my,7399262,Desumond,99.14%,39709,100,5435,121,652,715
5033,tw,679524,cc5838p,98.99%,133198,101,5435,669,3526,528
5034,cn,7033580,Leria_V,98.07%,18919,100,5435,10,503,365
5035,au,2086524,anEgrahm,98.49%,32082,100,5435,17,212,182
5036,jp,2214102,SiLCRo,98.92%,17966,100,5435,60,774,714
5037,pl,2856265,Aesti,98.51%,95439,100,5434,43,1346,974
5038,fr,4097563,Narkotik,97.51%,58606,100,5434,57,742,432
5039,us,3886870,SugKuken,98.61%,36443,100,5433,63,469,522
5040,ru,4230157,uDeidara,98.79%,69751,100,5433,144,2131,1295
5041,de,3799202,Saut,98.88%,62387,100,5433,98,873,595
5042,jp,6726713,Maple17,98.82%,17636,100,5433,192,931,1535
5043,br,2965164,NelsonG14,99.43%,52739,100,5433,181,1431,106
5044,us,4050223,Tomcat,97.55%,42997,100,5432,12,281,205
5045,fr,2295621,Xybi,99.39%,92581,101,5432,206,2038,1067
5046,fi,3083539,Balexi,98.69%,39825,100,5432,14,392,929
5047,jp,5073441,Kimidori,99.03%,48234,100,5432,14,501,591
5048,tw,961595,TsukiBot,98.53%,76051,100,5432,129,1688,1330
5049,sg,3385566,plaatinum,98.51%,60169,100,5432,66,1203,457
5050,jp,615088,spark_sk,98.79%,105424,101,5432,254,2960,1602
5051,us,2690339,Pam,97.90%,24741,100,5432,3,409,738
5052,br,7329960,IsaiasFavera,99.22%,56589,100,5431,29,316,510
5053,ae,2801505,Snickers,99.23%,34810,100,5431,103,934,327
5054,us,2636865,Charon,98.66%,29978,100,5431,59,968,584
5055,us,2752589,Ryuti,99.16%,44659,100,5431,79,565,318
5056,pl,1839540,Ulti,98.44%,75771,100,5430,60,836,503
5057,nl,1161836,SketchZ,98.36%,56301,100,5430,91,1435,551
5058,jp,3236948,ntnt,99.00%,62135,100,5430,72,850,721
5059,cn,3515152,Forgetest,99.41%,34218,100,5430,54,359,463
5060,de,5118443,KenjiSetou,98.62%,26709,100,5430,448,1654,1184
5061,de,537919,Infectonator,99.30%,67745,100,5430,112,1440,913
5062,ph,3056050,Katsura da,99.14%,68959,101,5429,234,1791,359
5063,us,7464885,Emylia,99.15%,66572,100,5429,29,750,578
5064,jp,2899379,tomiya0,98.85%,39035,100,5429,5,272,378
5065,kr,2365927,rgbeing,99.61%,32604,100,5429,1276,3544,160
5066,us,2715118,Voltaeyx,98.36%,36540,100,5428,21,396,1055
5067,pl,5651231,mixeue,98.37%,40738,100,5428,308,1356,787
5068,fr,3473154,-Fi-,98.50%,42632,100,5428,16,686,496
5069,hk,3807889,LoveSongForYou,98.72%,31186,100,5427,55,674,619
5070,hu,2033514,Arthi,98.82%,53887,100,5427,31,822,533
5071,nz,3404522,Iguchaggili,98.98%,40688,100,5427,37,725,404
5072,ru,4516434,threerda,99.16%,51290,100,5426,84,721,323
5073,pl,3050631,Momiji,99.24%,66258,100,5426,333,583,760
5074,se,3093047,AnteeeK,99.05%,25643,100,5426,47,490,888
5075,es,1778120,Dhaox,98.71%,37573,100,5426,5,489,464
5076,au,4961593,ShiiGemi,98.68%,22720,99,5426,19,328,261
5077,fi,5847253,GerbiilixD,98.67%,43129,100,5425,21,465,582
5078,us,4416938,Goldknightx,98.18%,18867,100,5425,7,438,1139
5079,us,5206423,Foxxo,98.88%,26705,100,5425,7,308,474
5080,tw,4506228,ABYSS10001,98.95%,67171,100,5425,212,596,158
5081,de,4554768,End-Time,99.10%,16774,100,5425,58,1116,39
5082,ph,5682791,Natsume-,98.87%,24944,98,5425,10,208,70
5083,br,4926661,mikocon,98.44%,99544,100,5424,35,689,1390
5084,de,6063745,roudie,98.20%,51485,100,5424,21,412,1085
5085,ua,4418262,BLIZARD123,99.08%,64750,100,5424,20,395,534
5086,cn,925170,FoolB,96.22%,56027,100,5423,1,492,410
5087,jp,1069451,Ahresty,98.43%,82622,100,5422,32,1134,964
5088,us,5590013,DEAD END,98.86%,43493,100,5422,291,663,511
5089,ca,2966685,Stithos,98.93%,26062,100,5422,65,543,1236
5090,jp,3138668,C4maLK,98.62%,26877,100,5422,7,440,364
5091,sg,2123087,handsome,98.12%,66613,100,5422,15,675,945
5092,de,1091986,Hydrano,99.12%,43540,100,5422,339,2861,1977
5093,jp,1084173,ihu,98.65%,41342,100,5421,24,1116,733
5094,ma,2075305,Caabiezi,98.64%,46198,100,5421,66,784,322
5095,us,3531131,Yukiko,98.08%,25904,100,5421,13,393,306
5096,es,3595954,tsugi,98.98%,62449,100,5421,50,520,442
5097,th,2946715,nice_safaleen,97.29%,65800,100,5420,110,1162,730
5098,jp,612766,SASA2981,99.13%,133140,102,5420,1253,3451,758
5099,ca,2842612,Ruwi,97.95%,27253,100,5420,16,681,668
5100,it,5924485,castrizio,98.75%,25369,100,5420,7,711,834
5101,hk,4447977,sonuvabetch,98.84%,39575,100,5420,110,2147,1069
5102,hu,6985079,Alexy the Cat,98.21%,23691,100,5419,6,319,755
5103,ru,6839736,Deezy,99.04%,50367,100,5419,31,578,571
5104,be,1612624,GoldenWolf,97.77%,52782,100,5418,161,1607,811
5105,ph,3262174,divinehate,98.28%,20747,98,5418,5,82,183
5106,tw,3026833,O AzusaCat O,98.60%,24546,100,5418,57,855,806
5107,ar,6146933,Juvia Lokser,99.40%,56299,100,5418,380,1133,72
5108,nl,3987185,Dixuu,98.83%,17463,97,5418,34,354,223
5109,jp,6837892,PROgj2,98.73%,37898,100,5418,151,399,886
5110,us,3288107,zuchima,98.72%,30990,100,5417,12,433,914
5111,tw,872969,a08171119,99.25%,64092,100,5417,705,1423,554
5112,us,3588667,Hexsise,99.13%,59696,100,5417,24,594,407
5113,fi,3402318,TheForgiven,99.01%,61932,100,5417,40,499,1439
5114,de,2123482,NickIB,99.05%,39219,100,5417,22,301,512
5115,kr,739813,Abe Nana,99.16%,54498,100,5417,158,2730,1804
5116,jp,1901516,CreamPuffChris,99.18%,75862,100,5417,149,1352,678
5117,us,5329471,Dab,98.99%,17601,100,5416,116,468,1120
5118,me,5531663,Yoshi-Desu,98.52%,59578,100,5416,64,849,478
5119,ru,2952230,Incorage,98.81%,78297,100,5416,26,894,175
5120,dz,6848002,SpiderKing9,98.62%,47405,100,5416,20,314,334
5121,br,1647597,Kadran,97.56%,89289,100,5416,55,1171,1010
5122,ca,3922405,versacekfc,98.87%,35281,100,5416,7,412,312
5123,at,4222488,Kenzo,97.89%,40686,100,5415,6,418,237
5124,tw,7100967,[Custer],98.25%,80665,100,5414,17,570,940
5125,it,7440644,-Slasher,98.74%,40626,100,5414,50,611,591
5126,tw,2820787,FuLanda,98.32%,31417,100,5414,25,538,320
5127,jp,1554054,itukenn,99.17%,71282,100,5414,26,887,2829
5128,pl,2911314,Command DDOS,99.08%,50336,100,5414,28,494,535
5129,vn,4907365,baocanhsat,98.68%,80553,100,5414,5,572,648
5130,ua,5869499,Gravity Dees,99.50%,22744,100,5414,91,407,515
5131,fi,6056224,Himegami,97.92%,46122,100,5414,34,493,501
5132,ru,4942660,Dramophone,99.48%,61902,100,5414,121,1283,4
5133,ru,2195646,Kyubey,98.62%,68720,100,5414,130,1272,1198
5134,us,4020430,FadedLamp,98.84%,30627,100,5414,43,883,1313
5135,tw,2229982,Hsuan_han,98.84%,39285,100,5413,49,1163,523
5136,th,502592,Noobish,97.94%,28821,100,5413,3,325,396
5137,us,8204345,RMEfan,98.93%,32503,100,5412,59,594,583
5138,de,4316820,Evox,98.10%,63141,100,5412,11,460,430
5139,dk,2169104,Gunnar,98.98%,47288,100,5412,14,550,894
5140,ph,1725067,Siegrein,99.04%,57947,100,5412,164,828,9
5141,cn,4413985,Ameangari,99.15%,18536,100,5412,41,895,0
5142,fi,1825005,Jallu10_FIN,99.00%,26725,100,5412,67,947,682
5143,us,2680097,Sneaky,99.46%,67755,100,5412,143,655,276
5144,sg,5014168,Azumie,98.78%,46420,100,5412,37,486,825
5145,ru,4168138,DrMengele,98.93%,51364,100,5411,46,557,799
5146,ca,3110444,Arne-,98.84%,36858,100,5411,24,504,1174
5147,ca,3458042,Rumby,99.31%,39316,100,5411,176,774,490
5148,hk,3789651,KEN5328,98.82%,9338,99,5411,12,145,273
5149,sg,5236786,-Tiara-,98.56%,22861,100,5411,4,317,198
5150,br,1118697,Fowlerr,98.94%,31517,100,5411,54,825,376
5151,tw,4617137,Tms_Est,97.95%,30082,100,5411,6,558,647
5152,us,4101254,maybeAghost,99.09%,95735,100,5410,178,1591,1080
5153,kr,3891693,[ Rinia ],97.82%,55932,100,5410,24,782,579
5154,it,2363017,Gukio,99.42%,51741,100,5410,183,305,8
5155,fr,1880309,J V,99.38%,81741,101,5410,730,3069,1335
5156,cl,443513,charizard,98.28%,91321,100,5410,386,1181,559
5157,ar,5938161,gaston_2199,98.99%,61322,100,5410,28,513,773
5158,ru,4131087,JEWY_JEWY_JIN,99.23%,52362,100,5410,73,553,423
5159,fr,8395262,[Tsugiii],99.32%,3559,92,5410,78,283,115
5160,au,2337262,AstraLeah,98.66%,37314,100,5409,29,1019,905
5161,cn,685188,FujiwaraNoMokou,97.50%,146002,101,5409,37,852,711
5162,ch,3586517,Tisgeh,98.65%,45458,100,5409,22,434,786
5163,vn,6215345,Nhocsieufa,98.57%,26508,100,5409,12,424,342
5164,us,2304449,Wodahshian,99.10%,35837,100,5409,97,722,915
5165,tw,431594,AMasochism,99.60%,93422,101,5409,1163,2215,781
5166,th,5286218,yOlO-Nature,97.97%,35715,100,5409,7,338,596
5167,us,3172374,Hanaddang,98.77%,62568,100,5408,11,835,1252
5168,gb,5146647,AlexDark69,98.29%,46967,100,5408,8,336,738
5169,de,2345078,Krimek,99.28%,66120,100,5408,189,1224,723
5170,lt,5256494,Shappey,97.81%,20006,99,5408,32,440,451
5171,fr,3991313,Haglax,98.78%,29468,100,5407,42,335,458
5172,de,2841850,turbedi,98.83%,50926,100,5407,14,601,577
5173,at,1612946,LetsFailNoob,98.96%,18350,100,5407,80,989,1010
5174,us,6036351,M I L E S,98.51%,47925,100,5407,24,317,492
5175,se,3813889,Railgyun,98.09%,51358,100,5407,20,429,825
5176,us,4925165,aaaaaaa-,98.79%,39872,99,5406,20,268,361
5177,us,6405439,sti fanboy,99.21%,8994,99,5406,45,223,203
5178,ar,979519,Rk0,99.09%,86290,101,5406,514,2462,3
5179,cn,2534639,[-Agony-],94.67%,62342,100,5406,2,769,953
5180,ca,2490702,BradXYZ,99.48%,44456,100,5406,2229,1741,1646
5181,de,1350338,Cray,98.42%,93663,100,5406,47,1229,1625
5182,cn,420411,ROTK,98.48%,8049,99,5406,2,168,453
5183,jp,3658361,Crecia,97.20%,31698,99,5406,2,165,159
5184,ru,5286833,Disprolii,98.66%,17144,99,5405,12,201,261
5185,cn,3366519,DJ Daisuke,97.37%,5709,96,5405,5,108,283
5186,au,2089506,Enimate,98.88%,17631,99,5405,18,390,563
5187,ro,6496480,Kuzune,99.35%,23321,100,5405,37,329,318
5188,pe,6240365,TheDude,98.62%,58769,100,5404,64,691,408
5189,us,3759474,Corcheedos,98.44%,64825,100,5404,17,479,442
5190,kr,7345140,SkeletonK,98.43%,49191,100,5404,125,304,406
5191,id,5935857,caprielo101,98.15%,40884,100,5404,5,238,652
5192,us,5364763,Nao Tomori,97.74%,19208,100,5404,0,671,539
5193,kr,5039582,SharoSoltia,98.53%,18329,100,5404,27,275,349
5194,de,3832959,Touhou,99.27%,58787,101,5403,93,1284,1033
5195,kr,5708403,HDHRPF,98.75%,49947,100,5403,101,887,1261
5196,us,6576002,2xExp,98.16%,22949,100,5403,7,413,475
5197,de,3901894,Akimotokun,98.03%,52391,100,5403,45,1148,863
5198,jp,2076374,sobatsuyu,98.61%,35817,100,5402,24,230,300
5199,us,2095222,Lolitoro,99.36%,50841,100,5402,55,520,775
5200,vn,4326995,Inuka Linora,99.39%,55908,100,5402,229,1574,1669
5201,us,2214351,Nicholas,98.72%,18514,100,5402,40,535,1269
5202,pa,3075738,4ndr3w18,98.24%,78870,100,5401,12,608,399
5203,us,6814305,RebelsAngel,99.15%,26978,100,5401,23,708,730
5204,pl,2994317,Wavilia,98.34%,25333,99,5401,61,289,204
5205,nl,2613743,Linz9r,99.14%,37867,100,5401,16,498,1113
5206,th,445236,Popo[Mikoto],98.89%,71209,101,5401,51,1201,293
5207,ru,3943319,RusMaF,98.37%,95263,100,5400,24,519,788
5208,cn,6818003,[ Renekton ],99.04%,22178,98,5400,22,133,142
5209,jp,3944830,arpkpop,99.17%,12147,100,5400,96,833,381
5210,de,2047748,srb,98.67%,16933,98,5400,8,250,211
5211,ru,5692533,w33ha,98.81%,79577,100,5400,24,296,422
5212,de,7426348,Kaneda,98.44%,32972,100,5400,58,1052,1039
5213,ge,6861007,B1TcH ShOT,98.86%,48895,100,5399,12,274,285
5214,us,6489078,Cyrame,99.18%,27503,100,5399,44,823,479
5215,ca,6256255,Mits,98.13%,49465,100,5399,148,490,159
5216,no,2785549,Keada,98.98%,33800,100,5399,27,716,875
5217,jp,813137,Celesty,98.64%,65376,100,5399,140,1069,313
5218,ee,2163519,Kriips,98.69%,22637,100,5399,16,468,289
5219,pl,1853163,SavleR,99.13%,56503,100,5398,153,1263,307
5220,br,2579943,Lune,98.95%,26036,100,5398,66,402,183
5221,fr,6873745,SpitsLove,98.15%,18804,100,5398,109,937,460
5222,de,6317514,Nussegge,99.18%,41397,100,5397,2030,6600,463
5223,hk,3676663,Black Wolf 0,98.60%,79467,100,5397,60,954,570
5224,ar,3984742,Domingo Cavallo,97.88%,27581,100,5397,4,211,338
5225,it,6592983,_Kazumi_,98.34%,36874,100,5396,19,448,420
5226,jp,3133080,Mu5b1,98.07%,40579,100,5396,94,1198,1090
5227,au,4531917,[-Prox-],98.74%,63516,100,5396,28,563,380
5228,kr,1850065,[Karen_],99.46%,31847,100,5396,66,724,798
5229,us,5052899,Matrix,95.98%,47804,100,5396,17,254,429
5230,de,3446506,Zemqu,99.31%,57641,100,5395,203,833,1215
5231,cn,2292658,moemo,99.13%,52503,100,5395,57,1136,1044
5232,de,4702953,Kath,97.62%,26418,99,5394,9,290,347
5233,ru,5292580,kymbIc,98.47%,10941,100,5394,58,465,475
5234,sg,4324054,downturned,98.95%,38726,100,5394,97,581,333
5235,cn,445299,dzh4bftks,99.28%,58044,101,5393,394,2417,128
5236,au,5209140,[Hi Im Pro],98.98%,53306,100,5392,54,560,836
5237,tw,7824063,[ Xia Relia ],94.46%,45346,100,5392,11,243,378
5238,kr,1523972,RAGUGE,99.33%,10101,97,5392,78,484,255
5239,ru,490568,Rost94,98.47%,99461,101,5392,573,3976,213
5240,us,4912999,Prince,98.15%,62278,100,5392,13,629,489
5241,gb,7438108,Sliproads,98.85%,36659,100,5391,70,839,457
5242,id,4572717,Lindaine,98.05%,33428,100,5391,6,327,272
5243,us,4961160,-Yuzuriha Inori,98.20%,46081,100,5391,9,461,879
5244,ca,4026817,Xenon-,99.68%,69294,100,5391,1071,830,374
5245,us,2413420,Cyllinus,97.85%,68629,101,5391,123,1751,1658
5246,us,3976115,TitanOuranus,98.92%,27619,100,5390,21,358,664
5247,au,2121308,proteendeen,97.62%,33828,100,5390,3,254,253
5248,au,4006390,yay,99.25%,90982,100,5390,266,2135,2089
5249,cy,3074610,[ Shark ],99.21%,69771,100,5390,601,805,412
5250,ca,3577199,tzamen,98.15%,62635,100,5390,111,939,886
5251,cn,2509328,Sakuzyo,97.18%,36943,100,5389,30,1049,679
5252,us,2091761,i8atree,98.11%,43382,100,5389,-1,219,618
5253,pe,8516412,-AxL,97.38%,13754,99,5389,26,580,266
5254,us,2170951,Trance,98.51%,42954,100,5389,68,668,1032
5255,us,4479850,Hoppou,99.13%,33944,100,5389,98,705,999
5256,fr,4954813,Flamouye,98.01%,32418,100,5388,23,364,443
5257,pl,3403384,Vatras,98.37%,91219,100,5387,36,1464,950
5258,fr,2724461,Toyosaki,98.96%,51555,100,5387,69,888,1044
5259,nl,4409612,BossBob,99.21%,39159,100,5387,346,1295,998
5260,us,5527053,Restodruid,98.57%,29687,100,5387,8,436,433
5261,us,2434171,umar2le,98.59%,53572,100,5386,19,681,551
5262,ma,2607681,[ -NaLu- ],99.11%,59451,100,5386,76,1176,706
5263,cn,2765253,Dat_Neko,98.37%,14214,100,5386,36,200,208
5264,ca,2432784,ScrYpt,97.72%,36974,100,5386,3,273,660
5265,ph,3142144,neptune23,98.36%,65770,100,5386,151,1725,1095
5266,tw,1557955,Nerova Riuz GX,99.01%,32243,100,5385,86,772,721
5267,de,4992447,Rot,96.66%,33191,100,5385,10,324,313
5268,us,2772204,Stampapa,99.23%,41748,100,5385,43,334,583
5269,cl,4622748,Francisca,98.69%,38939,100,5385,73,1065,595
5270,ca,767009,Satonaka,98.94%,60840,101,5384,349,3001,1111
5271,kr,272117,CheEZ,99.14%,77958,100,5384,317,1349,282
5272,mx,7046968,diego36035,99.08%,25088,100,5384,46,382,693
5273,ru,390729,Termalteck,98.81%,57841,100,5384,32,455,311
5274,fr,3093139,Wrys,98.63%,95548,101,5384,673,572,515
5275,pl,7129894,Wykui,97.76%,30055,100,5383,32,1007,150
5276,gb,5090973,FlamedBeast,98.46%,39268,100,5383,3,221,335
5277,jp,1202041,sekireaaw,98.88%,73910,100,5383,109,1806,1204
5278,us,6247868,Anxious,98.33%,45280,100,5383,53,1097,482
5279,br,2807233,- Mizure -,98.80%,47971,100,5383,56,854,619
5280,tw,447813,forevehappy,99.06%,81683,100,5383,253,2380,132
5281,ca,2165408,saltstick,98.53%,47241,100,5382,10,475,463
5282,cn,8034357,suima,97.81%,7938,98,5382,10,240,220
5283,us,4246304,Park Shin Hye,98.71%,29473,100,5382,34,1165,478
5284,kr,2338414,CocaColas,98.11%,45006,100,5382,26,631,418
5285,nl,6612210,Blue-Orb,98.70%,40657,100,5382,39,844,1282
5286,de,3343488,-Levi-,98.84%,42144,100,5381,91,942,1101
5287,kr,920062,Semto,97.78%,44972,100,5381,2,222,295
5288,it,3425317,ZefyrKun,98.15%,46809,100,5381,17,459,568
5289,jp,1818717,loloa,99.09%,93580,100,5380,23,311,568
5290,jp,6243710,Cherry-nyan,98.63%,19561,100,5380,61,970,1860
5291,ru,5184728,Nagibator22898,97.34%,61363,100,5380,118,583,727
5292,us,2289037,Kazamooo,98.74%,23612,100,5380,34,258,228
5293,de,4031904,IV CrossFlame2,98.97%,40804,100,5379,103,622,638
5294,jp,3304682,kuroshiroJack,97.88%,76830,100,5379,14,739,1148
5295,kr,2727625,ragezolida,98.97%,33613,100,5379,66,674,46
5296,se,5571525,LoliFlanboy,98.72%,42922,100,5379,65,347,454
5297,us,4595416,Roscoe,98.75%,69245,100,5379,44,363,443
5298,es,3556012,Ginestg,97.58%,53862,100,5379,21,433,448
5299,nl,3839301,HatCreater1,99.06%,19183,99,5378,41,490,455
5300,jp,4478495,[ Checkmate ],98.74%,3793,96,5378,12,131,90
5301,ru,2691391,blyat,98.79%,44810,100,5378,37,394,828
5302,tw,663845,polorock667,98.39%,155452,101,5378,65,2087,1225
5303,ca,5194404,Gift,97.81%,53804,100,5377,41,379,694
5304,ch,4392213,- Biisha -,98.85%,39127,100,5377,74,872,603
5305,jp,1671074,spring ephemera,99.34%,65161,101,5377,799,1311,149
5306,gb,4361380,Benpoi,98.97%,29709,100,5377,29,581,720
5307,nz,2200080,frozendekay,99.32%,63536,100,5377,87,560,933
5308,us,3587786,Pharilax,98.63%,38193,100,5376,14,559,825
5309,de,6854392,-Moha,98.29%,79177,100,5376,10,218,565
5310,rs,6907006,Pupuja,97.17%,30083,100,5376,10,252,229
5311,mo,1081136,kcar8899,98.95%,44851,100,5376,5,379,598
5312,us,3814095,-Alice Blue-,98.99%,43193,100,5376,22,407,590
5313,jp,1156509,Ryusensh,98.99%,20417,100,5376,35,300,108
5314,fr,3646478,Lothaenn,98.19%,51944,100,5376,59,1433,337
5315,gb,5276579,Pyrooo,98.56%,25702,100,5376,14,241,406
5316,de,822600,Bizeps,98.26%,30108,100,5376,44,1084,1146
5317,cn,4299356,_MiaoFUuU_,98.90%,64567,100,5375,12,358,465
5318,de,2061789,Jura,98.82%,52312,100,5375,612,1090,424
5319,ru,7715507,Silentium,98.77%,28884,100,5375,47,570,541
5320,us,7420225,rkrow,99.17%,22998,100,5374,130,417,447
5321,sg,3962085,Angelis,99.01%,39181,100,5374,36,382,1143
5322,jp,739173,ntmleo,99.32%,87037,101,5374,359,2761,631
5323,se,3606625,- Megane -,99.21%,66452,100,5374,20,520,1068
5324,no,4295865,MyAngelRemi,99.05%,99653,100,5374,279,2886,2056
5325,fi,2424684,Aikalisa,98.77%,34692,100,5373,140,1820,1307
5326,us,7596181,Valsora,97.57%,30491,100,5373,13,520,700
5327,jp,5097622,Egoist-ryo1998,98.53%,26026,100,5373,39,783,778
5328,br,6030938,xRevz,99.06%,45486,100,5373,40,456,387
5329,ca,3214844,Feiri,98.07%,24968,100,5372,18,376,564
5330,ca,4756761,Celentia,99.01%,47664,100,5372,30,379,735
5331,ru,5699541,LeaveMeAlone-,98.70%,31377,100,5372,7,505,673
5332,br,3259028,Cartmanzin,98.60%,44793,100,5372,28,730,583
5333,pl,978707,Lyra,97.93%,37804,100,5372,124,1520,2015
5334,cn,670338,Blueness,97.81%,22817,100,5372,17,877,1026
5335,ca,2698755,Zuizui,97.37%,34124,100,5372,9,672,536
5336,fr,2475730,Aswababa,99.19%,67131,100,5371,90,1042,714
5337,us,1307614,Deoscillate,98.33%,73963,100,5371,37,998,1147
5338,ru,6162099,YeeI,96.91%,89493,100,5371,63,1286,699
5339,jp,4531760,S Y E R D,99.35%,53437,100,5370,347,329,14
5340,us,3291716,Boku Girl,98.22%,30362,100,5370,17,640,446
5341,jp,5336716,kai53247,97.91%,27100,99,5370,6,284,317
5342,it,4824970,Kurenai II,99.07%,32342,100,5370,41,592,619
5343,us,1942601,Sarielx,98.87%,10978,97,5370,29,462,573
5344,fr,7948627,BAKKALO,96.97%,46174,100,5370,16,379,480
5345,pl,3197799,michta,99.03%,62732,100,5369,28,388,697
5346,jp,4591451,Darrile,99.59%,71413,100,5369,686,2297,185
5347,fr,6680785,Ranshi,98.97%,34477,100,5369,98,372,307
5348,us,7941423,chezbananas,98.57%,41275,100,5369,24,469,420
5349,de,4396295,Zero-,98.11%,60434,100,5368,3,334,556
5350,us,6345764,NotOmega,98.79%,31380,100,5368,17,224,361
5351,us,3939250,Nawakaski,97.85%,39400,100,5367,7,330,457
5352,hk,2968245,easonho4,99.10%,14295,99,5367,30,590,514
